paymentId;orderId;customerId;paymentType;paidAmount;paymentDate
55618;1855;5098;CARD;104.25;2025-11-03 00:17:31
103831;3747;2125;CARD;344.25;202511030019
140015;5103;3023;CARD;402.60;2025-11-03 00:27:16
91595;3256;3627;CARD;115.47;2025-11-03 01:28:11
122516;4438;133;CARD;533.32;25-11-03 01:58:48
199900;7441;943;card;863.91;20251103024400
170630;6286;3295;CARD;70.35;2025-11-03 04:16:53
157780;5796;18;CARD;50.80;2025-11-03 05:34:12
67406;2290;524;CASH;1758.26;20251103084400
137909;5025;4219;CASH;316.81;2025-11-03 08:51:00
116496;4218;897;CASH;571.75;2025-11-03 08:52:00
183137;6792;225;CASH;33.20;2025-11-03 09:09:00
113690;4116;1092;CASH;149.95;2025-11-03 09:38:00
185635;6882;4520;CASH;293.90;2025-11-03 11:31:00
205558;7659;2690;CARD;90.00;2025-11-03 14:27:30
74505;2588;535;CASH;346.47;2025-11-03 14:35:00
110731;3997;2634;CARD;64.60;202511031503
187528;6957;2823;CASH;91.50;2025-11-03 16:18:00
152963;5616;698;CASH;209.79;51103162200
201754;7508;767;CASH;57.60;202511031627
112823;U082;4510;CARD;1025.14;20251103162747
67084;2278;114;card;111.93;2025-11-03 17:20:43
184983;6859;5165;CASH;75.78;2025-11-03 18:32:00
9386;56;2207;CARD;166.75;025-11-03 19:03:57
64957;2200;2954;CASH;231.68;20251103191000
215752;;3354;CARD;57.45;2025-11-03 19:49:05
190328;7070;3354;card;57.45;2025-11-03 19:49:13
104392;3768;2962;CASH;155.91;2025-11-03 19:55:00
24038;606;1011;CASH;105.00;2025-11-03 19:59:00
29434;810-24;2419;CASH;138.00;202511032047
97568;3494;8;CARD;222.62;20251104000544
208579;;4702;CARD;318.35;2025-11-04 02:02:48
35908;1074;4702;CARD;318.35;2025-11-04 02:05:20
100478;3616;1146;CARD;69.27;20251104041307
53039;1755;109;CASH;14.00;2025-11-04 08:31:00
126563;4589;2425;CASH;116.25;20251104092200
214569;;1089;CARD;232.11;2025-11-04 10:04:51
89902;3197;2754;CARD;598.69;2025-11-04 11:43:51
155687;5715;3678;CASH;138.90;20251104130800
25385;656;999;cash;684.47;5-11-04 13:31:00
8224;11;2389;CASH;122.00;2025-11-04 14:11:00
85454;3025;2546;CASH;377.20;2025-11-04 14:30:00
134972;4917;3307;CASH;334.90;2025-11-04 16:18:00
131664;4795;4246;CASH;195.40;20251104162000
20421;464;770;CASH;151.50;5-11-04 16:45:00
52633;1739;4562;CARD;756.45;2025-11-04 17:33:28
193881;r08;3799;CASH;215.94;2025-11-04 17:41:00
100022;3601;1596;CARD;1169.90;20251104190326
179660;6650-78;3986;CASH;87.54;20251104190507
179801;6659;1857;CASH;106.45;2025-11-04 19:10:00
212061;;2962;CASH;155.91;2025-11-04 19:58:38
13537;214;1198;CARD;37.70;20251105010140
164438;6061;5210;CARD;245.30;20251105015832
123325;4468;4712;CARD;888.60;2025-11-05 02:04:06
76637;2673-82;1656;cash;600.70;2025-11-05 05:39:58
21464;500;2791;CARD;12.14;25-11-05 07:00:14
51470;1688;4267;CASH;336.75;2025-11-05 08:17:00
199501;7417;1124;CASH;48.30;2025-11-05 08:18:00
180651;6696;3513;CARD;247.57;025-11-05 08:19:50
132393;4823;182;CASH;85.20;2025-11-05 08:24:00
185394;6874;499;CARD;215.86;20251105090240
202749;7547;4906;CARD;249.90;2025-11-05 10:33:21
73802;2555;59;CASH;112.33;2025-11-05 11:11:00
150539;5520;4210;cash;283.20;2025-11-05 11:43:00
73493;t41;204;CASH;354.60;2025-11-05 12:18:00
14384;251;3342;CASH;117.30;2025-11-05 13:56:00
15107;279;5025;CARD;188.80;202511051713
61153;2064;4222;CASH;138.75;2025-11-05 17:50:00
194499;7234;448;CARD;374.43;2025-11-05 18:50:25
25691;665;3162;CARD;213.40;2025-11-05 20:06:18
129534;4707;1167;card;512.88;2025-11-05 21:59:43
65552;2223;4597;CARD;434.90;2025-11-06 00:57:10
94951;3389;1220;CARD;477.12;2025-11-06 04:57:01
84617;2989;2900;CARD;242.01;2025-11-06 05:58:43
88928;3160;4570;CARD;75.15;20251106061031
204932;763b55;3154;CASH;97.48;2025-11-06 06:50:30
146069;5341;660;card;42.31;2025-11-06 07:22:02
179847;6662;4410;CARD;379.60;2025-11-06 10:02:22
143486;5242;5110;card;251.85;2025-11-06 10:12:54
138570;5053;2848;CASH;469.04;-11-06 11:50:00
77495;2709;4982;CARD;186.80;20251106161252
26943;710;2914;CARD;94.95;2025-11-06 18:48:28
8920;36;3289;CASH;1720.54;2025-11-06 18:56:00
156221;5736;4391;CASH;177.65;2025-11-06 19:10:00
83132;2931-55;4155;CASH;320.40;2025-11-06 19:39:35
52117;1719;4377;CARD;79.65;2025-11-07 00:11:30
64531;J189;3525;CARD;139.55;20251107011258
209840;;3525;CARD;139.55;20251107011345
77165;2696;3813;CARD;310.32;20251107031339
203868;7593;2493;CARD;959.15;2025-11-07 03:50:27
97746;3499;2758;CARD;735.35;2025-11-07 04:15:24
18405;397;435;CARD;567.09;2025-11-07 07:43:27
184823;6852;1301;card;26.64;2025-11-07 09:00:57
133170;4856;3055;CASH;364.35;202511070912
102239;3co;3758;CARD;454.43;202511070913
204678;7625;2474;CARD;92.60;20251107091939
82017;2888;2225;cash;66.75;2025-11-07 09:48:00
41952;1311;2535;CARD;776.91;2025-11-07 10:50:17
122749;4448;1324;CASH;84.08;2025-11-07 11:29:00
35321;1049;3822;CASH;137.61;2025-11-07 11:53:00
180034;6670;1762;CASH;92.70;2025-11-07 11:53:00
60602;2041;56;CARD;111.96;2025-11-07 11:59:55
142306;5196;3071;CARD;267.05;511071228
156481;5749-79;751;CASH;122.10;2025-11-07 14:19:15
199118;7402;1641;CARD;2533.84;2025-11-07 18:26:15
143817;Q;4512;CARD;404.51;20251107190227
114500;4143-46;3718;CASH;157.00;2025-11-07 20:03:42
72973;2523;2961;CARD;185.95;2025-11-07 20:09:19
97511;3492-25;1204;CASH;14.25;202511072108
60355;2031;1160;CARD;322.74;202511080348
137080;4996;1288;CARD;236.70;20251108061158
7984;o;2218;cash;126.00;2025-11-08 07:35:39
193397;7190-55;754;CASH;183.64;2025-11-08 07:58:49
60402;2033;3833;CASH;1721.92;025-11-08 08:36:00
134267;4893;3980;CASH;391.30;2025-11-08 09:00:00
200026;7446;4152;CARD;201.50;2025-11-08 09:08:40
74295;2577;2433;CARD;201.42;2025-11-08 10:23:52
47703;1536;926;CASH;189.95;2025-11-08 10:45:00
94837;3384;5089;CASH;423.80;2025-11-08 11:33:00
17812;374;1878;CASH;69.98;202511081145
133333;4863;831;CARD;39.83;2025-11-08 12:08:19
205861;7670;664;cash;684.30;2025-11-08 12:41:00
175799;6488;4947;CASH;137.94;202511081357
138975;5069;554;CASH;305.79;2025-11-08 14:37:00
92426;3290-93;937;cash;266.50;1108145642
110039;3972;5;CARD;13.29;20251108160339
43553;1375;3003;CARD;172.32;20251108182704
47107;1514;2213;CASH;230.05;2025-11-08 19:12:00
146724;5368;400;CASH;257.05;2025-11-08 19:37:00
74077;2569;3454;CASH;472.80;2025-11-08 19:59:00
95344;3404;3667;card;342.00;2025-11-08 20:49:31
52943;1752;4873;CARD;125.93;20251108212620
201919;7515-96;1068;CASH;386.45;2025-11-09 01:17:28
43853;1384;3659;CARD;28.72;2025-11-09 01:52:14
9958;76;5248;CARD;38.97;202511090205
80939;2844;3981;CARD;718.58;20251109063827
11004;122;4064;CASH;90.00;2025-11-09 08:24:00
117017;4240;5241;CASH;846.21;2025-11-09 09:33:00
38776;1185;4126;CASH;391.50;2025-11-09 10:54:00
42631;1338;1285;CASH;40.40;20251109112700
97065;3474;176;CARD;392.16;202511091314
189657;7043;3755;CASH;85.14;2025-11-09 13:22:00
176350;6510;445;CASH;439.09;2025-11-09 13:40:00
78777;2762;444;CASH;777.33;20251109141600
12480;175;5213;CASH;379.40;2025-11-09 14:36:00
10252;89;3010;CASH;47.95;2025-11-09 15:03:00
135452;Fn6;3322;CARD;164.50;2025-11-09 15:09:08
199837;7437;3413;CARD;1242.48;2025-11-09 15:20:02
159194;5854;2884;CASH;12.60;025-11-09 15:55:00
94602;3378;792;CASH;1074.65;25-11-09 15:57:00
117192;4245;5044;CASH;657.16;20251109172000
192906;7169;923;CASH;1447.43;20251109173900
81390;2861;1022;CASH;765.33;2025-11-09 17:56:00
150788;5531;3900;CASH;216.22;2025-11-09 18:19:00
65473;2220;749;CASH;50.59;2025-11-09 18:27:00
70360;w;3107;cash;363.41;20251109190500
85736;3041;843;CARD;437.68;202511100242
91315;3242;4605;CASH;626.00;2025-11-10 08:27:00
166097;6120;1089;CASH;232.11;2025-11-10 08:34:00
28154;760;4726;CASH;482.85;2025-11-10 09:58:00
213458;;1686;CASH;435.62;2025-11-10 10:17:00
211708;;4612;CARD;167.90;2025-11-10 11:39:45
168512;6208;3634;CASH;310.29;2025-11-10 13:18:00
59241;1995;1000;CASH;506.07;2025-11-10 14:44:00
209595;;1000;CASH;506.07;2025-11-10 14:55:12
66977;2275;3648;CASH;873.32;202511101525
99086;3558;3205;CARD;22.50;20251110152923
83280;2940;2562;CASH;123.25;51110160900
132473;4827;3959;CASH;73.02;2025-11-10 17:16:00
181933;6739;5053;CASH;312.30;2025-11-10 18:15:00
123036;4456;4328;CASH;328.88;2025-11-10 18:37:00
138544;5051;3730;cash;51.98;2025-11-10 19:57:00
122919;4453-78;807;CASH;158.41;20251110202707
27784;746;1551;CARD;439.51;2025-11-10 22:40:19
51238;1677;5117;CARD;206.25;2025-11-10 23:41:58
80109;2813;3736;CARD;203.70;20251111005035
104782;3782;5091;CARD;750.41;2025-11-11 00:59:02
207362;;1823;CARD;418.44;2025-11-11 01:05:47
21212;491;1823;CARD;418.44;2025-11-11 01:07:48
200678;7467;2697;CARD;88.40;2025-11-11 02:46:31
45445;O445;1870;CARD;801.49;20251111025051
21539;504;1260;CARD;754.06;2025-11-11 03:33:57
60931;2054;4181;CARD;82.10;2025-11-11 06:38:50
108309;3906-99;1091;CASH;9173.54;202511110813
74662;2594;1199;CASH;563.79;202511110815
61442;2074;5223;CARD;59.99;2025-11-11 09:41:07
53757;1783;3575;CASH;489.11;20251111101200
54508;1817;4986;CASH;353.49;2025-11-11 11:13:00
102792;3709;3210;CARD;186.63;2025-11-11 11:15:49
161055;5931;1732;CASH;563.06;0251111120500
42971;1353-1;1961;CASH;4678.64;2025-11-11 12:31:44
21185;490;1599;cash;29.00;202511111257
135269;4928;3412;CASH;107.15;2025-11-11 15:04:00
60681;2044-5;1125;CASH;226.37;2025-11-11 15:38:55
51573;1691;1049;CASH;179.91;2025-11-11 18:50:00
91839;3267;1851;CASH;1564.56;2025-11-11 19:30:00
119585;4334-67;4958;CASH;282.74;2025-11-11 20:02:25
44188;1396;510;CARD;68.97;2025-11-11 20:08:58
12572;179;3352;CARD;217.60;2025-11-11 23:20:19
37070;1124-38;4186;CASH;336.91;2025-11-11 23:46:46
110895;4002;3999;CARD;110.40;2025-11-12 00:04:35
54069;1798;5205;CARD;358.85;20251112005801
26681;w;2417;card;685.03;2025-11-12 06:12:57
132127;4813-72;1686;CASH;435.62;20251112073112
22200;528;2450;CARD;554.43;2025-11-12 07:46:45
50653;1654;3937;CARD;314.68;2025-11-12 09:06:39
195141;7254;5060;CARD;59.96;2025-11-12 09:24:43
167557;6171;1950;CASH;391.50;20251112094700
108949;3931;574;CARD;93.94;2025-11-12 10:52:26
85790;3043;5193;CARD;50.96;202511121218
42630;1337;1285;CASH;391.80;20251112123800
164794;xd6074;3435;CASH;46.00;511121250
99423;3574-96;1923;CASH;566.95;2025-11-12 13:05:15
157353;5779;1897;card;138.35;20251112131353
86858;3075;699;CARD;726.25;20251112140501
207850;;2914;CASH;59.96;2025-11-12 14:07:00
169693;6245;2960;CASH;124.89;2025-11-12 15:11:00
89698;3187;2645;CASH;69.95;2025-11-12 15:34:00
87517;3098;3165;CARD;503.40;202511121547
138688;5060;1944;CARD;577.14;2025-11-12 18:19:47
145851;5332;4004;CARD;387.28;2025-11-12 18:44:47
91218;3239;3286;CARD;750.77;2025-11-12 19:09:54
100569;3620;3839;CARD;161.91;20251112201235
92671;3299;5293;CARD;149.77;2025-11-12 23:30:16
87215;3086;169;CARD;177.30;2025-11-13 03:06:34
129655;4710;2543;CARD;103.50;2025-11-13 06:13:30
73814;2556;171;CASH;67.50;20251113084800
81198;2854;1900;CARD;208.28;2025-11-13 09:59:48
207961;;424;CARD;86.55;2025-11-13 10:52:03
30299;846;3026;CASH;43.39;2025-11-13 11:59:00
26931;g09;2914;CASH;49.31;2025-11-13 12:03:00
112504;4068;2195;CASH;36.42;20251113123400
89405;3177;4646;CASH;1411.55;2025-11-13 13:13:00
98167;3517;1718;CARD;216.80;2025-11-13 13:15:56
98345;3524;1843;CARD;330.30;2025-11-13 14:34:09
93132;3321;2615;CARD;1048.56;20251113151216
186531;6921;916;CARD;207.92;2025-11-13 15:42:19
113911;4125;3960;CARD;246.50;20251113160905
179238;6628;3504;CASH;22.80;2025-11-13 16:38:00
184943;6856;864;CASH;694.45;2025-11-13 18:49:00
173450;6399;1953;CASH;215.05;20251113191200
52012;1713;395;CASH;89.94;2511131916
114658;4149;1076;CARD;267.86;2025-11-13 19:16:21
203151;7562;4479;CARD;193.92;20251114043008
144974;5294-32;3756;CASH;208.11;2025-11-14 05:50:13
163037;6008;1475;CARD;446.95;2025-11-14 08:29:42
52023;1714;395;CASH;408.66;20251114100800
79674;2798;319;CARD;259.90;2025-11-14 11:49:32
166249;6127;2717;CARD;321.45;202511141154
121402;4399;1017;CASH;199.95;2025-11-14 12:36:00
35603;1060;3019;CASH;319.96;2025-11-14 14:49:00
27802;747-90;782;CASH;376.07;20251114151750
149118;5463;140;CASH;133.49;2025-11-14 17:01:00
159976;5884;4465;CASH;104.99;2025-11-14 18:28:00
54936;1832;3076;CARD;49.50;2025-11-14 18:54:04
107922;3895;616;CASH;4569.64;20251114193800
149064;5461;5200;CARD;31.25;2025-11-15 01:15:47
18661;408;1892;CARD;27.15;2025-11-15 02:43:53
36731;1110-12;168;CASH;215.10;20251115030011
76333;2663;1973;CARD;188.47;2025-11-15 05:30:20
188849;7012;3329;card;134.40;2025-11-15 05:52:01
103741;h744;4135;CARD;55.40;2025-11-15 07:20:12
45107;1432;4704;CARD;532.10;2025-11-15 07:58:31
97645;3496;8;CASH;76.95;2025-11-15 08:58:00
96131;3434;3089;CASH;334.47;2025-11-15 09:04:00
67811;2306;520;CASH;179.83;20251115133000
166508;6134;216;CASH;816.16;2025-11-15 13:50:00
135821;U50;840;CASH;494.62;2025-11-15 14:56:00
45578;1449;5274;CASH;73.16;202511151749
28349;769;2694;CARD;418.02;202511151908
96905;3466;4612;CASH;167.90;2025-11-15 19:09:00
182272;6756;2217;CASH;440.88;2025-11-15 19:16:00
77167;2698;1994;CASH;412.44;202511151917
15644;297;4909;CARD;266.50;2025-11-16 00:23:43
186496;6918;101;CARD;254.40;2025-11-16 05:05:12
132183;4815;808;CARD;465.16;2025-11-16 08:18:16
161367;5943;5057;CASH;664.77;20251116082100
135424;4935;3322;CARD;97.12;2025-11-16 09:23:53
109268;3944;2612;CARD;128.69;2025-11-16 10:13:53
13876;227;3719;CASH;889.50;2025-11-16 10:24:00
173456;6400;1953;CASH;253.54;2025-11-16 10:36:00
27736;743;4660;CASH;59.98;2025-11-16 10:40:00
118390;4286;3881;CARD;569.00;-11-16 10:56:35
212737;;3881;card;569.00;2025-11-16 10:58:08
78378;2743;4834;CASH;508.35;2025-11-16 12:07:00
91364;3244;4655;CARD;592.41;2025-11-16 12:33:13
128916;4684;2692;CARD;91.00;5-11-16 14:07:50
63453;2152;2382;CASH;118.77;2025-11-16 15:08:00
198629;7382;452;CASH;57.30;2025-11-16 15:31:00
198931;7395;1476;CASH;468.55;2025-11-16 15:41:00
28869;787-32;597;CASH;657.21;2025-11-16 16:55:41
12209;165;2014;CASH;108.45;2025-11-16 17:06:00
104823;3785;1265;CARD;733.00;20251116171618
62634;2119-17;1649;CASH;81.45;20251116232303
89438;3179-59;158;CASH;265.14;2025-11-17 02:45:28
159870;5878;1803;CARD;179.91;2025-11-17 04:49:29
175526;6476-24;2478;CASH;179.60;2025-11-17 04:57:18
63817;2164;5073;CARD;81.00;202511170531
188563;7004;4582;CARD;26.00;20251117054115
85918;3047;3668;CASH;420.20;20251117080600
127873;4639;3828;CASH;327.40;2025-11-17 08:29:00
128747;4678;3171;CARD;105.92;2025-11-17 08:58:46
10954;119;4071;CARD;36.99;20251117090135
91821;3266;3740;CASH;163.44;20251117090500
153296;5630;3583;CASH;455.70;2025-11-17 09:42:00
194116;7216;852;CARD;77.75;2025-11-17 09:49:23
57558;1928;5225;CASH;63.12;2025-11-17 12:34:00
114068;4130;1439;CARD;287.30;2025-11-17 14:20:57
98648;3538;443;cash;121.55;5-11-17 14:53:00
162844;6001;1133;CASH;108.00;51117150300
117380;4252;3660;CASH;45.98;20251117151900
91271;3241;4605;CASH;641.23;2025-11-17 16:01:00
41049;1278;3949;CASH;205.24;202511171628
27401;731;757;CASH;78.27;2025-11-17 16:32:00
68443;2333;4489;CASH;211.08;2025-11-17 17:26:00
107100;ph3868;4033;CARD;31.50;202511171823
74045;2567;4828;CARD;292.18;2025-11-17 20:15:21
187358;6952;4857;CARD;175.05;202511172156
81279;2pI;531;CARD;2024.35;202511172229
77989;2730;4303;card;163.03;2025-11-17 22:44:43
136551;4974;4692;card;628.22;2025-11-18 01:00:18
179072;6618;2975;CARD;259.93;2025-11-18 01:22:33
177736;6568;4475;card;32.80;0251118022014
27534;735;4900;CARD;418.06;2025-11-18 04:58:53
100096;H603;1596;CARD;282.09;2025-11-18 06:02:53
25906;673;1080;card;215.86;20251118073320
76568;2670;3013;CASH;21.28;2025-11-18 08:06:00
149799;5487;4320;card;287.85;2025-11-18 08:08:55
48575;1573;975;CASH;170.00;20251118104800
168335;6204;2902;CARD;270.30;2025-11-18 11:32:39
119428;4329;5156;CARD;412.54;2025-11-18 13:56:19
70008;2405;5112;CARD;353.95;2025-11-18 14:47:47
213369;;2917;CASH;188.62;20251118164300
151681;5565;4023;CASH;245.97;20251118173400
45069;1430;4704;CASH;115.80;20251118180700
166434;6132;3383;card;101.45;2025-11-18 19:24:27
202061;7521;2757;CARD;171.90;20251118214807
25418;657-42;2721;CASH;532.25;2025-11-18 22:14:09
69491;2384;2075;card;113.04;2025-11-18 23:31:52
182027;6744;1485;CARD;523.78;2025-11-19 00:34:01
109032;3936;2355;CARD;209.93;202511190214
142735;5215;2760;CARD;216.30;025-11-19 02:46:48
63406;2151;1222;CARD;98.00;2025-11-19 05:15:12
15972;307;3944;CARD;144.80;2025-11-19 05:41:06
204320;7610;5204;CARD;178.44;2025-11-19 06:24:11
135536;4939-33;3496;CASH;272.95;2025-11-19 08:00:51
26058;678;4561;CARD;1350.29;20251119082553
16351;320;1261;CASH;285.50;2025-11-19 09:03:00
78561;2750;3907;CARD;1264.65;25-11-19 09:06:46
123122;4461;2143;CASH;81.78;2025-11-19 11:15:00
190137;7064;3895;cash;75.60;2025-11-19 11:31:00
118648;4296;1576;CASH;419.57;2025-11-19 11:45:00
151183;5546;4507;card;218.60;2025-11-19 14:58:46
63233;2144;106;CASH;247.20;2025-11-19 15:22:00
101793;3669;2708;CASH;505.62;202511191623
35874;1072;4702;CASH;400.90;2025-11-19 16:44:00
152240;5588;4688;CARD;153.53;202511191719
55500;1849;1569;CASH;300.44;2025-11-19 17:27:00
133049;4851;2813;CARD;803.82;20251119173041
161200;5936;2649;CASH;458.03;2025-11-19 18:11:00
55080;1836;1129;CASH;105.50;11191841
169187;6230;442;CASH;6671.86;2025-11-19 18:46:00
114141;4132;3232;cash;45.00;2025-11-19 19:06:00
43954;1389;1705;CASH;821.94;2025-11-19 19:07:00
186807;6935-22;4564;cash;209.96;202511192056
198720;7387;1883;CARD;110.09;20251120022602
22686;551-14;1450;CASH;450.17;2025-11-20 02:34:44
184711;6848-17;4438;CASH;983.50;20251120025410
212274;;514;CARD;186.81;2025-11-20 03:34:15
147614;5399-48;4144;CASH;77.94;202511200416
28169;761;4726;CARD;387.01;2025-11-20 06:08:24
94185;3361-56;685;CASH;138.53;2025-11-20 07:29:47
75178;2615;3898;CARD;72.85;2025-11-20 09:14:58
120784;4377;4666;CARD;346.50;2025-11-20 09:42:09
172314;6351;5149;CARD;344.40;20251120104644
183515;6807;693;CASH;661.41;2025-11-20 11:57:00
28017;755;424;CASH;86.55;2025-11-20 12:26:00
176383;6511;2775;CASH;213.15;2025-11-20 13:03:00
212126;;1265;CASH;733.00;20251120135200
156867;5761;4392;CARD;356.18;2025-11-20 13:57:14
211827;;1596;cash;282.09;20251120142300
178634;6603;4883;CASH;305.20;2025-11-20 14:29:00
151282;5549;192;CASH;176.80;20251120145600
46372;1483;3320;CASH;193.60;2025-11-20 18:31:00
135851;4951;2418;CARD;794.18;2025-11-20 21:51:10
82180;2894;2759;CARD;287.03;2025-11-21 00:06:30
146831;5373-50;42;CASH;529.20;2025-11-21 00:28:07
24344;z0-E;4432;CASH;124.75;2025-11-21 01:40:47
184773;6851;5035;CARD;23.50;-11-21 05:16:24
145240;5306;1585;CARD;387.75;2025-11-21 06:29:09
119995;4350;3720;CASH;695.42;2025-11-21 08:29:00
139569;5091;1270;CASH;64.74;2025-11-21 09:18:00
76709;2677;2170;CARD;337.02;2025-11-21 10:24:16
130096;4728;2834;CARD;672.33;2025-11-21 10:50:42
186922;6938;4803;CASH;29.25;202511211101
162188;5978;4472;CASH;44.97;2025-11-21 11:17:00
63140;2137;4644;CASH;129.20;2025-11-21 11:43:00
148963;5456;4868;cash;370.23;2025-11-21 11:53:00
168384;6205;4369;CASH;399.43;20251121120500
137386;5008;957;CARD;88.80;202511211257
188143;6987;856;CASH;1649.91;2025-11-21 13:12:00
195724;7275;1161;CARD;235.70;2025-11-21 13:23:51
130785;4757;2917;CASH;188.62;202511211530
42921;1349;3434;CARD;532.75;2025-11-21 16:17:09
114698;4151;992;CARD;6.85;2025-11-21 16:18:14
207382;;1715;CARD;328.45;51121180812
60704;2046;1932;CASH;47.85;2025-11-21 19:00:00
145311;5310-90;309;CASH;72.39;2025-11-21 21:28:50
115097;4167;5139;CARD;277.05;2025-11-21 22:23:06
14950;2J2;2850;card;295.80;20251121234818
212407;;617;card;162.48;25-11-22 01:17:43
110470;3988;617;CARD;162.48;2025-11-22 01:18:38
90066;3204;1227;CARD;403.17;20251122013747
89949;3198;2754;CARD;383.20;20251122043009
34186;1003;2223;card;169.90;20251122043046
151466;5557;4876;CARD;304.55;2025-11-22 05:56:42
212410;;2738;CARD;1149.94;2025-11-22 08:20:34
110581;3992;2738;CARD;1149.94;2025-11-22 08:21:26
156410;5745;5080;cash;192.00;20251122090200
187398;6953;4965;CARD;484.30;2025-11-22 10:56:54
80238;2821;1211;CARD;113.40;2025-11-22 12:12:37
13054;195;1318;CARD;221.85;2025-11-22 12:21:06
174426;6434;1309;CASH;63.05;20251122124500
65115;2206;3132;CARD;125.00;2025-11-22 13:42:20
130826;4759;4072;CASH;9607.36;2025-11-22 13:53:00
13488;212;1198;CARD;79.03;2025-11-22 14:53:44
59720;2011;2682;CASH;40.47;2025-11-22 17:10:00
124722;4526;2001;CARD;790.78;2025-11-22 18:29:30
165382;6096-24;1927;CASH;92.66;2025-11-22 19:03:22
71439;2462;4052;CARD;132.39;202511221947
182898;6782;4711;CARD;35.97;2025-11-22 20:09:25
8506;21;5214;CARD;149.50;202511222024
160878;5923;3487;CARD;309.90;2025-11-22 21:03:31
121032;4387-1;2298;CASH;664.15;2025-11-23 00:27:32
10848;114;179;CARD;38.50;2025-11-23 07:33:19
14618;259;3037;CASH;541.68;202511230825
42760;1341;1657;CASH;58.45;2025-11-23 08:42:00
84980;3006;4014;CASH;1373.79;2025-11-23 10:15:00
215544;;4803;CASH;29.25;20251123110900
180244;6681;933;CASH;196.40;20251123114700
204047;7599;3632;CARD;2230.32;20251123120354
210941;;2403;CARD;14.20;20251123122702
87270;3089;2403;CARD;14.20;202511231227
177117;6544-82;1859;CASH;72.37;20251123133838
78421;2745;1496;CARD;352.89;2025-11-23 13:48:27
149114;5462;140;CARD;237.14;202511231409
152718;5603;4902;CARD;63.60;2025-11-23 15:26:54
103698;3743;4135;CASH;76.00;20251123165400
207435;;1450;CASH;450.17;025-11-23 18:06:00
46529;JU488;3258;CARD;346.51;2025-11-23 18:07:10
61723;2086-74;4746;CASH;54.00;2025-11-23 18:43:03
62325;2110;2462;CASH;210.97;2025-11-23 18:52:00
79400;2787;1258;CARD;402.50;2025-11-23 19:32:02
150170;5505;4315;CARD;99.15;2025-11-23 20:44:37
68636;2342;3649;CARD;241.02;2025-11-23 22:20:05
88115;3123;4384;CARD;348.40;2025-11-23 22:23:04
167168;6155;3184;CARD;594.63;2025-11-23 23:40:40
197564;7341;2887;CARD;167.55;2025-11-24 00:11:35
161826;5963;4261;CARD;1279.92;2025-11-24 01:23:10
203558;7582;1770;CARD;189.85;20251124025311
38167;1162;2922;CARD;919.98;2025-11-24 03:52:39
168290;i02;2873;CARD;739.70;2025-11-24 07:01:01
144466;5274;389;CARD;20.55;2025-11-24 07:17:51
