paymentId;orderId;customerId;paymentType;paidAmount;paymentDate
14676;261;1238;CARD;127.80;2025-07-05 13:56:52
59286;1996;1000;CARD;38.70;20250705142433
173959;6417;1432;CARD;722.75;2025-07-05 15:26:34
196393;7294;740;CASH;637.75;2025-07-05 15:47:00
72349;24IkP;280;CASH;618.45;2025-07-05 16:17:36
74400;2580;5278;CASH;393.97;2025-07-05 17:08:00
26567;693-92;3348;CASH;227.94;2025-07-05 17:54:26
37828;1148;5047;CASH;927.29;202507051843
33585;976;3438;CARD;86.00;2025-07-05 19:19:00
26850;704;504;CARD;559.49;202507051935
91134;3237;5249;CARD;128.90;2025-07-05 21:28:24
85477;3027;3072;CARD;448.52;202507052235
74831;2602-57;1040;CASH;809.47;2025-07-05 23:25:30
117681;4263-8;4855;CASH;377.50;2025-07-06 03:36:29
50589;1652-50;3808;CASH;37.25;2025-07-06 06:02:35
162957;6004;1853;CARD;623.30;20250706065228
19262;427;1865;CARD;132.15;20250706074427
198361;7372;1036;CASH;420.85;2025-07-06 09:08:00
152101;5581;3908;CASH;602.64;20250706091500
88821;3156;1138;CASH;370.17;025-07-06 09:32:00
189057;7018;3710;CARD;74.98;2025-07-06 10:11:20
170796;6292;331;CASH;827.49;20250706101300
201004;7477;2629;CARD;423.12;2025-07-06 10:43:07
144903;5290;1637;CARD;600.38;2025-07-06 11:03:36
166125;6121;163;CARD;29315.25;2025-07-06 13:07:44
35446;1055;2430;CASH;269.20;2025-07-06 13:58:00
72461;2502;4791;CASH;719.11;2025-07-06 14:06:00
88971;3162;3244;CARD;132.15;20250706144001
14785;265;5152;cash;505.60;20250706154700
189627;7041;956;CARD;82.45;2025-07-06 16:09:47
98895;3547;2033;card;814.68;2025-07-06 16:28:29
104142;3760;84;cash;418.29;2025-07-06 16:42:00
174934;6455;3641;CARD;440.01;2025-07-06 16:54:02
91598;3257;3627;cash;737.72;2025-07-06 17:01:00
80405;2825;3067;CASH;8421.31;2025-07-06 17:35:00
130340;4737;671;CASH;1096.71;2025-07-06 17:40:00
17295;352;4425;card;1072.56;20250706181534
199331;7410;2310;cash;81.90;2025-07-06 18:34:00
118614;4293;613;CARD;481.30;2025-07-06 22:36:25
39081;1196;3992;card;770.73;2025-07-07 00:11:31
124920;4534;3685;CARD;122.84;20250707071840
124070;I99;4083;CARD;456.02;2025-07-07 07:23:01
205533;7658;2690;CASH;311.76;2025-07-07 08:02:00
209483;;1569;CASH;595.51;20250707085700
143989;5258;4950;CASH;537.77;20250707090100
34583;1017-37;1437;CASH;213.03;2025-07-07 09:32:30
133132;4854;2813;CASH;479.09;20250707100700
202167;7526-76;4663;CASH;382.59;2025-07-07 11:55:56
13571;215;1198;CARD;543.81;2025-07-07 12:37:25
93302;3331;3791;CASH;140.80;2025-07-07 13:12:00
42811;1343;1108;CARD;1121.85;20250707133629
29121;798;4318;CARD;258.05;2025-07-07 13:49:28
26382;687;1978;CASH;635.70;2025-07-07 14:05:00
15874;305;1608;card;290.55;2025-07-07 14:41:02
112537;4070;4894;CASH;313.62;2025-07-07 15:53:00
35438;1054;1817;CASH;62.70;2025-07-07 16:22:00
184845;6853;864;CASH;329.67;2025-07-07 17:03:00
216281;;4663;cash;382.59;20250707170600
192268;7141;4077;CARD;154.80;20250707171004
59103;1992;184;CASH;360.08;20250707173500
70453;2424;4337;CASH;127.98;20250707181500
37024;1122;2739;CASH;175.40;2025-07-07 18:59:00
103901;3752;1925;CARD;472.44;2025-07-07 21:30:27
33281;961;3532;CARD;114.75;2025-07-07 21:32:19
182832;6779;761;CARD;354.93;2025-07-07 22:46:06
69986;2404;4896;card;1782.23;2025-07-07 22:47:05
205073;7642;3505;CARD;333.10;2025-07-07 23:25:07
193267;7183;928;CARD;222.50;20250708000055
119497;4331;589;CARD;104.93;202507080414
188474;7000;1804;CARD;97.80;2025-07-08 04:24:34
125113;4539;1682;CARD;51147.68;2025-07-08 06:45:24
52830;1748;2024;CARD;558.65;2025-07-08 11:03:11
14009;234;3727;CASH;199.50;20250708111400
175814;6489;2787;CASH;40.80;202507081135
18526;403;325;CASH;206.55;2025-07-08 11:36:00
211480;;1220;CASH;340.02;2025-07-08 11:39:00
157401;5783;3392;CASH;196.65;2025-07-08 13:01:00
199157;7404;351;CASH;296.91;2025-07-08 13:20:00
130174;4730;870;CARD;442.86;2025-07-08 13:22:42
194056;7214;1185;CASH;515.00;2025-07-08 14:36:00
84022;2968;1374;CARD;246.80;20250708171135
60926;2052;758;CARD;138.00;2025-07-08 17:25:01
60262;2027;925;CARD;84.50;2025-07-08 17:50:34
12872;187;3751;CARD;218.46;202507081752
43663;1378;3440;CARD;216.69;2025-07-08 18:06:20
151551;5561;1520;CARD;546.03;202507081820
123256;4465;4712;CARD;125.91;202507081905
35785;1068;762;CASH;498.66;2025-07-08 19:35:00
114647;4148;1076;CARD;344.26;2025-07-08 19:47:21
96389;3442;122;CARD;229.23;2025-07-08 20:59:06
68133;2319-97;2626;CASH;289.60;20250709001628
26577;694-89;3348;CASH;294.87;2025-07-09 04:59:40
194486;7233;4288;CASH;275.85;20250709081500
82191;2895;4991;card;171.15;2025-07-09 09:48:41
178732;6607;4659;CARD;497.18;2025-07-09 11:10:33
141656;5171;3424;CARD;9.90;20250709112441
112949;4086;4658;CARD;313.82;2025-07-09 12:31:17
207173;;5152;CASH;505.60;20250709140300
50888;1665;1253;CARD;119.96;20250709152314
71943;2483;4725;CASH;203.97;2025-07-09 15:31:00
190966;7093-28;1920;CASH;340.35;2025-07-09 15:38:38
66307;2250;3431;CASH;2655.44;202507091559
205591;7660;4426;CARD;220.35;20250709171606
209970;;3431;CASH;410.47;2025-07-09 17:18:00
119303;4326;4386;CASH;174.12;2025-07-09 18:58:00
9182;48;3491;CARD;453.90;2025-07-09 22:27:30
206801;;3491;CARD;453.90;202507092227
34805;1029;5015;CARD;85.70;-07-09 23:35:22
164947;6080;3214;CARD;295.92;202507100001
172922;6381;2472;CARD;118.43;2025-07-10 06:05:05
109998;3971-36;5;cash;165.50;202507100647
121617;4406;4718;CARD;80.25;2025-07-10 06:55:07
140599;5131;2309;CARD;32.80;2025-07-10 07:34:23
18476;402;3319;CARD;106.40;20250710081559
164480;6062;2221;CASH;648.86;2025-07-10 08:36:00
113074;4090-71;2366;CASH;45.90;20250710102201
171113;6304;1926;CASH;115.50;2025-07-10 13:05:00
117449;4255;4693;CARD;77.94;2025-07-10 14:29:43
21585;506;5195;CASH;464.50;2025-07-10 14:34:00
99715;3586;3000;CARD;21.56;20250710154743
28606;780;2919;cash;48.60;2025-07-10 16:12:00
39777;1231;2672;CASH;568.25;2025-07-10 17:44:00
129519;4704;3187;cash;322.48;2025-07-10 17:51:00
207810;;504;CASH;559.49;2025-07-10 18:27:08
86740;3072;3063;CASH;340.57;2025-07-10 19:04:00
100755;3628;4645;CASH;60.10;2025-07-10 19:08:00
131130;4774;239;CARD;50.75;2025-07-10 19:13:25
35647;1063;2920;CARD;67.96;202507101952
208919;;1108;CASH;1121.85;2025-07-11 00:08:50
167344;6164;3882;CARD;532.58;202507110553
86516;3065;962;CARD;2004.36;2025-07-11 07:11:19
96675;3452;2724;CASH;244.24;2025-07-11 09:22:00
159251;5857-30;153;CASH;52.00;2025-07-11 09:26:07
27068;713;4584;CARD;578.99;20250711103251
41733;N1302;46;CASH;91.65;20250711105400
111459;4028;4892;CARD;825.14;2025-07-11 11:12:18
172773;6371;3722;cash;316.94;2025-07-11 11:40:00
45340;1441;2200;CASH;202.03;2025-07-11 13:30:00
128525;4668;2244;CASH;495.12;2025-07-11 13:55:00
22860;558;2280;CARD;219.60;2025-07-11 14:52:18
80448;2826-13;2130;CASH;555.70;2025-07-11 16:39:13
55606;1854;1291;CARD;112.00;2025-07-11 18:10:13
34540;1014;3541;CASH;212.41;202507111813
89662;3186;2645;CARD;182.60;2025-07-11 18:32:49
12066;155;883;CARD;97.93;2025-07-11 19:14:06
170755;6291-49;964;CASH;122.85;2025-07-11 20:26:26
88074;3121-70;4819;CASH;25.29;2025-07-12 00:36:29
208159;;305;CARD;211.50;2025-07-12 00:54:29
116454;4217;2935;CARD;36.90;5-07-12 02:04:25
38967;1191;560;CARD;251.55;2025-07-12 03:06:39
207625;;474;CARD;151.29;-07-12 06:31:04
83049;2928;3697;card;133.37;2025-07-12 08:30:48
134075;4888;3519;CARD;349.15;2025-07-12 10:40:57
13909;229;1636;CARD;644.25;25-07-12 10:54:38
199032;7399;534;CASH;129.75;2025-07-12 12:38:00
131361;4783;4637;CASH;149.35;2025-07-12 13:10:00
176603;6523;1917;CARD;159.39;2025-07-12 14:08:48
69802;K2395;2930;card;574.65;2025-07-12 14:17:34
29281;803;292;CASH;119.03;2025-07-12 14:23:00
147867;5409;2441;CASH;236.90;2025-07-12 15:03:00
178743;6608;3516;CARD;791.92;2025-07-12 15:58:26
185906;6893-96;1326;CASH;54.60;202507121610
154372;5669;2752;CASH;276.20;2025-07-12 17:22:00
127719;4633;598;CARD;396.29;20250712172221
25465;658;2721;CASH;348.02;-07-12 19:59:00
100130;3604-90;2656;CASH;404.34;20250713010617
78416;2744;4834;CARD;131.22;2025-07-13 01:46:26
95914;3427;649;CARD;90.90;2025-07-13 01:53:30
85989;3049;4845;CARD;623.15;2025-07-13 03:32:59
28056;756;549;CARD;393.20;2025-07-13 04:14:38
116663;4224;2325;card;244.89;2025-07-13 07:22:02
20927;482;1240;CARD;316.15;2025-07-13 08:19:25
167283;6160;4535;CARD;415.35;2025-07-13 08:55:06
75677;2635;5061;cash;67.90;20250713094300
130468;4742;3784;CASH;153.95;2025-07-13 11:05:00
139119;5076;4722;CARD;329.91;2025-07-13 13:37:41
88605;3145;4835;CARD;613.66;2025-07-13 13:37:44
48438;1568;942;CARD;115.60;2025-07-13 14:21:15
109127;3939;135;cash;224.86;2025-07-13 14:26:00
140257;5113;3248;CASH;241.75;2025-07-13 16:00:00
123447;4473;4356;CARD;25.20;2025-07-13 16:03:31
71951;2485;1047;CASH;147.64;2025-07-13 17:03:00
155530;5711;4647;CASH;46.10;2025-07-13 17:13:00
121792;4413;43;CARD;268.73;2025-07-13 18:42:36
161670;5954;3854;card;184.30;025-07-13 19:41:05
77108;2694;3400;CASH;95.50;2025-07-13 19:56:00
57806;1939;4858;card;221.70;2025-07-13 20:01:23
194347;7228;772;CARD;207.88;202507132109
64523;2188;3525;card;69.90;202507132216
170678;6288;3295;CARD;214.05;2025-07-13 22:34:16
19023;419;5260;CARD;295.15;2025-07-14 00:50:57
205195;7646;3419;card;135.60;202507140149
42803;y3a2;1657;CARD;105.92;20250714030628
204850;7632;1061;CARD;267.55;2025-07-14 03:59:09
46908;1507;1545;CARD;137.25;20250714051027
200934;7475;1310;CARD;234.00;07140527
181326;6720;944;CARD;65.10;5-07-14 05:35:24
48452;1569;942;CARD;247.69;2025-07-14 07:02:17
194157;7217-25;1983;CASH;229.25;2025-07-14 08:48:40
131321;4782;258;CASH;860.31;2025-07-14 09:26:00
189157;7023;4710;CARD;22.50;2025-07-14 09:28:52
197739;7346;2047;card;1137.96;2025-07-14 09:41:18
58310;1962;421;cash;127.70;20250714101500
109637;3957;1316;CASH;431.80;20250714105700
21323;496;1209;CARD;99.79;2025-07-14 11:20:00
142562;5209;1807;CASH;39.59;2025-07-14 11:48:00
149855;5489;4320;cash;186.80;2025-07-14 12:07:00
51665;1696;1901;CASH;38.69;2025-07-14 13:29:00
101010;3638;3324;CARD;238.05;2025-07-14 13:38:58
45597;1450;4806;CARD;303.83;5-07-14 14:16:58
89820;3192;2376;card;105.26;20250714150444
34867;1032;2668;cash;111.79;20250714153400
41237;1284;579;cash;1114.38;2025-07-14 15:43:00
180019;6669;1762;CARD;52.40;2025-07-14 15:50:21
18445;399;4740;CASH;468.00;2025-07-14 16:36:00
180371;6687;4863;CASH;106.40;202507141657
212656;;2163;CASH;196.20;2025-07-14 17:17:00
114791;4154;2163;CASH;196.20;0250714172900
107046;3866;22;CASH;8999.97;202507141811
54746;1826;4944;CASH;439.60;2025-07-14 18:55:00
140348;5119;1824;CARD;40.75;2025-07-14 21:19:14
154773;5684;1583;card;220.91;2025-07-14 21:20:50
128242;4654;4167;CARD;163.60;2025-07-15 04:17:06
149671;5481;2374;CARD;123.50;2025-07-15 04:42:10
67958;2311;1746;CASH;89.25;20250715092300
188947;7014;3994;CASH;531.14;2025-07-15 09:30:00
197906;7354;1721;CASH;126.80;2025-07-15 10:44:00
194696;7240;4054;CASH;661.83;2025-07-15 12:06:00
138502;5047;4882;CARD;129.70;2025-07-15 12:06:54
105286;3801;1163;CASH;440.98;2025-07-15 12:22:00
75225;2618;1533;CARD;195.73;5-07-15 13:02:01
126293;4581;4208;CARD;724.48;2025-07-15 15:05:36
154480;5673;33;CASH;321.18;2025-07-15 15:09:00
36848;1115;2916;CASH;406.93;2025-07-15 16:09:00
83171;2935;2440;CASH;306.96;202507151739
165015;bVj82-2;4987;cash;146.20;20250715181319
140457;5127;2307;CASH;28009.86;202507151821
195308;7261;804;CASH;202.06;2025-07-15 18:53:00
204525;7617;4493;CASH;321.94;20250715185300
108616;3914;1229;CASH;47.17;20250715194200
210709;;1374;CASH;246.80;20250715194800
155781;5720;820;CARD;270.40;2025-07-15 22:24:18
161588;5951;2262;CARD;992.40;20250715222806
8374;15-53;2602;CASH;70.76;2025-07-15 23:03:10
132404;4824;2496;CARD;20.82;2025-07-16 00:13:44
72050;u488-35;2537;CASH;239.92;2025-07-16 00:26:04
209404;;326;CARD;69.93;20250716060606
87116;3083;750;CARD;616.14;2025-07-16 06:19:51
11392;132;3557;cash;1392.70;2025-07-16 08:44:00
71105;2448;4626;CASH;462.85;2025-07-16 09:34:00
141382;5161;3449;CASH;62.40;2025-07-16 09:39:00
55901;1867;4202;CASH;135.92;202507161120
82587;2913;4682;CASH;394.78;202507161124
88484;3140;5042;CARD;610.38;2025-07-16 11:24:36
156449;5747;1681;CASH;560.12;2025-07-16 13:18:00
22378;536;28;CASH;689.80;2025-07-16 14:24:00
167688;6177;4749;CASH;345.75;2025-07-16 14:29:00
92933;3u;3217;CARD;771.28;2025-07-16 15:09:59
106155;3830;2528;cash;225.70;2025-07-16 16:57:00
149816;5488;4320;CARD;107.50;2025-07-16 17:14:21
193631;7198-47;4434;CASH;270.24;2025-07-16 17:26:43
168702;6215;3024;CASH;727.79;2025-07-16 17:27:00
159056;5848;1788;CASH;133.35;2025-07-16 17:37:00
83783;2959;491;CASH;144.86;2025-07-16 19:39:00
125827;4563;4209;CARD;51.50;2025-07-16 22:38:13
104561;3774-95;585;CASH;145.20;2025-07-16 22:57:20
123528;4478;3069;CARD;73.65;20250717001619
68059;2314;628;CARD;59.50;2025-07-17 00:53:29
115846;4194;4924;CARD;291.88;2025-07-17 01:19:25
127544;4625;4643;CARD;29.00;2025-07-17 02:09:30
47841;1542;3299;CARD;201.10;2025-07-17 02:33:20
133498;4870;4049;card;2216.79;2025-07-17 04:53:24
96848;3462;4104;CARD;336.31;20250717064449
38758;1184;1284;CARD;101.78;2025-07-17 06:49:34
170167;6264;3159;card;197.90;2025-07-17 07:46:45
42233;1322;1518;CARD;423.30;2025-07-17 09:37:01
14866;268;595;CARD;319.92;202507171109
12201;164;1692;CARD;112.09;2025-07-17 14:11:52
177863;6573;1809;cash;508.00;2025-07-17 14:38:00
77320;k703;1039;CARD;104.30;2025-07-17 14:38:29
149219;5466;4867;CARD;410.08;2025-07-17 14:47:01
200322;7455;3255;CASH;324.65;2025-07-17 16:47:00
159641;5870;2969;CASH;308.34;2025-07-17 17:06:00
48133;1555;3363;CARD;698.36;2025-07-17 19:18:21
142367;5200-82;136;CASH;419.94;202507171957
127181;4612;1098;CARD;234.90;20250717203905
23978;604;1899;CARD;171.95;2025-07-17 22:02:45
190027;7060-75;1838;CASH;536.92;2025-07-17 23:06:08
181000;6707;2977;CARD;657.92;25-07-18 02:12:22
199456;7416;1601;CARD;72.50;2025-07-18 02:32:43
209343;;1007;CARD;71.94;2025-07-18 03:44:38
170933;6298;4136;CARD;554.52;2025-07-18 08:25:23
148457;5434;3550;CASH;173.22;2025-07-18 10:00:00
211915;;3324;CASH;238.05;2025-07-18 10:08:00
90597;3221;1514;CASH;62.63;202507181041
109360;3946;14;CASH;1116.05;2025-07-18 10:52:00
129178;4693;2362;CASH;180.00;20250718111100
98592;3535;2287;CASH;764.00;02507181149
25132;647;474;CASH;80.14;2025-07-18 16:13:00
188072;Jo83;4325;CARD;165.82;2025-07-18 17:12:03
105473;3806;4483;card;354.75;2025-07-18 17:34:51
83596;2954;1171;CASH;19.86;2025-07-18 18:36:00
141150;5153;800;CARD;539.91;2025-07-18 19:05:54
177606;6564;2153;card;88.20;25-07-18 19:22:28
94382;3369;4140;CASH;589.40;2025-07-18 19:53:00
174154;6425;3340;CARD;48.15;2025-07-18 20:17:06
39629;1224;834;CARD;264.31;2025-07-18 20:17:52
189229;7025;710;CARD;178.73;20250718202226
97109;3476;4190;CARD;212.90;20250719020033
191615;7118;4517;CARD;44.75;202507190244
195098;7253;5116;CARD;143.54;2025-07-19 05:14:04
169128;6228;156;CARD;274.11;2025-07-19 06:42:24
23803;598-14;4941;CASH;121.48;20250719082419
17567;361-95;1359;CASH;647.34;20250719090402
80161;2816;2874;CARD;176.09;2025-07-19 09:25:18
49460;1607;3772;CARD;53.90;2025-07-19 10:12:13
103875;3748;561;CASH;490.15;2025-07-19 11:09:00
145191;5302;315;CASH;56.00;2025-07-19 11:13:00
189656;7042;91;CARD;60.40;5-07-19 11:47:22
57620;1931;2722;CARD;63.00;20250719132930
163830;6037;3330;card;22.28;20250719134950
49090;1595;1007;CASH;3898.89;2025-07-19 13:52:00
194697;7241;2370;card;54.40;2025-07-19 13:54:15
77706;H2Y;3570;CASH;46.05;2025-07-19 13:56:00
120134;4355;5076;CASH;363.46;2025-07-19 14:09:00
205480;7656;4728;CASH;776.90;2025-07-19 15:23:00
161770;5959;1534;CASH;151.75;2025-07-19 16:35:00
175530;6477;2478;CASH;70.00;2025-07-19 16:37:00
88580;3144;3111;cash;99.75;2025-07-19 17:14:00
74412;2582;5278;CASH;649.16;5-07-19 17:33:00
81540;2868;4763;CASH;148.20;25-07-19 17:38:00
69790;2394-73;2930;CASH;387.75;20250719184933
53931;1789;1377;CARD;388.32;2025-07-19 21:38:18
152402;5594;3017;CARD;337.15;202507192227
137954;5028;2671;card;306.62;2025-07-20 00:52:49
8423;17;3552;CARD;851.10;2025-07-20 03:29:42
132950;4848;2638;CARD;244.47;2025-07-20 06:03:14
23643;593-31;903;cash;271.10;20250720083834
55796;1863;3671;CARD;323.88;20250720091725
156177;5735;4245;cash;79.20;2025-07-20 10:30:00
164886;6077;3690;CASH;383.75;5-07-20 10:40:00
138293;5041;1062;CASH;12.30;2025-07-20 12:16:00
18615;406;1892;CASH;660.35;20250720130500
20895;481;4502;CASH;18.10;2025-07-20 13:09:00
164561;6066;768;CARD;382.40;2025-07-20 13:27:08
199895;7440;943;CASH;7.99;2025-07-20 13:29:00
106474;3844;4678;card;43.40;2025-07-20 18:37:46
31220;881;305;CASH;211.50;202507201856
124259;4508;2944;CASH;2405.95;20250720192100
60013;2019;3689;CASH;17.98;2025-07-20 19:36:00
162599;5995;2031;CARD;199.31;2025-07-20 20:51:12
37714;1144;605;CARD;171.68;2025-07-20 22:45:30
181095;6710;940;CARD;21.00;2025-07-21 02:15:56
160849;5922;132;CARD;38.80;2025-07-21 04:28:42
195053;7252-6;5135;CASH;811.45;20250721053956
193107;7177;1811;CARD;122.72;20250721064315
187705;6966;4124;CARD;340.50;2025-07-21 08:36:21
113929;4126;3960;CASH;789.28;2025-07-21 09:17:00
130067;4726;2720;CASH;59.96;202507210929
173577;6403;3308;CARD;267.20;2025-07-21 09:36:24
89220;3172;2828;CARD;46.95;202507211017
170446;6278;1898;CASH;46.85;20250721104500
45157;1433;1780;CARD;24.20;202507211102
155577;5712;161;CARD;50125.25;25-07-21 12:08:49
197518;7340;2351;CASH;27.00;20250721140400
173088;6387;2392;cash;119.94;2025-07-21 15:00:00
88370;3136;449;CASH;114.40;20250721152600
160755;5919;4504;CASH;776.90;2025-07-21 15:38:00
52208;1724;295;CARD;97.49;2025-07-21 16:31:08
159294;5858;2554;CARD;386.05;2025-07-21 17:58:53
200096;7448;2696;CASH;247.55;20250721183300
34984;1036;480;CARD;269.91;2025-07-21 18:57:35
146933;5377;283;CARD;68.60;2025-07-22 02:01:21
124421;4514;2201;CARD;453.35;20250722035857
138551;5052-3;2848;CASH;129.90;20250722061833
204562;7621;4898;CARD;772.01;20250722094404
165471;6100;5198;CASH;9.40;2025-07-22 10:35:00
123387;4470;1134;CARD;526.50;20250722122145
212921;;1134;CARD;526.50;2025-07-22 12:25:24
32778;943;3954;CASH;23.20;2025-07-22 13:50:00
179762;6656;1178;CASH;72.00;2025-07-22 13:54:00
49999;1630;326;CASH;69.93;20250722141500
45165;1434;1780;CASH;167.92;2025-07-22 14:57:00
68377;2330;4689;CASH;321.95;2025-07-22 15:41:00
105242;3800;3650;CASH;310.36;20250722161000
185345;6872;4794;cash;59.97;2025-07-22 16:28:00
15115;281;4687;CASH;75.25;2025-07-22 17:32:00
14263;246;4679;CARD;29.10;2025-07-22 17:39:22
193310;7185;928;CASH;132.00;20250722185400
10038;79;4439;card;101.60;2025-07-22 21:06:24
191650;7119;3708;card;198.62;20250723041051
24734;633;5255;CARD;105.00;2025-07-23 04:16:25
18660;407;1892;CARD;269.63;20250723043339
86688;3070;3484;CARD;65.94;2025-07-23 04:49:26
68116;2317;113;CARD;332.52;2025-07-23 05:34:13
38833;1187;4126;CASH;183.99;2025-07-23 08:06:00
26522;692-30;3348;CASH;177.30;2025-07-23 08:22:23
150645;5524;83;CASH;121.58;2025-07-23 08:51:00
108909;SS;574;CASH;150.31;2025-07-23 09:34:00
195017;7251;4619;CASH;569.40;2025-07-23 10:41:00
89084;3167;4058;CARD;113.34;025-07-23 11:06:14
22457;539;4422;CARD;480.61;20250723111343
207393;;4422;CARD;480.61;2025-07-23 11:17:04
117428;4254;4629;CASH;54.79;2025-07-23 13:07:00
37861;1149;5047;CASH;220.35;2025-07-23 13:20:00
91982;3272;500;CARD;254.91;2025-07-23 13:24:58
197087;7324q;2424;CASH;60.07;2025-07-23 14:48:43
32504;933;4067;CASH;828.94;20250723145600
190235;7067;3087;CASH;45.15;2025-07-23 16:14:00
161561;5950;2730;CARD;113.97;20250723163014
174707;6442;611;CASH;237.36;2025-07-23 17:00:00
49120;1596;1007;CASH;71.94;2025-07-23 17:40:00
136939;4991;1135;CASH;126.65;20250723174700
144328;5270;389;CARD;186.20;2025-07-23 18:46:43
29467;813;1191;CARD;17.54;2025-07-23 20:55:09
29857;828;2140;card;147.03;2025-07-23 22:33:33
136270;4964;1251;CARD;265.83;2025-07-23 23:59:00
