paymentId;orderId;customerId;paymentType;paidAmount;paymentDate
196270;7291;5038;CASH;14.65;2025-05-10 09:29:00
175591;6479;490;CASH;18.99;2025-05-10 10:03:00
176893;6534;745;CARD;191.65;25-05-10 10:05:47
210050;;3397;CASH;29.80;2025-05-10 10:27:00
149932;5493-94;2046;CASH;200.19;2025-05-10 11:35:14
116187;4207;3930;cash;384.21;2025-05-10 11:51:00
158982;5844;3910;CASH;4921.26;20250510121800
94769;3382;3785;CARD;26.55;2025-05-10 13:43:36
107124;3870;4007;card;74.95;2025-05-10 16:57:50
203490;7579;4511;CARD;96.30;2025-05-10 17:10:25
53584;1775;2833;CASH;591.74;2025-05-10 18:01:00
70769;2437;2411;cash;30.15;202505101841
130560;4745;3180;CARD;150.73;2025-05-11 01:01:21
30682;859;1350;CARD;422.37;2025-05-11 03:24:38
80067;2812;3736;CARD;416.23;20250511061728
55306;1842;5051;CARD;149.94;2025-05-11 06:40:39
16242;317;39;CARD;227.14;2025-05-11 06:42:35
142359;5199;1595;card;69.52;25-05-11 08:43:55
106957;3860;4271;cash;194.74;2025-05-11 08:46:00
74802;2601;1040;cash;136.78;2025-05-11 10:20:00
59320;1998;711;CASH;1026.94;20250511105400
85320;3019;952;CARD;27.52;2025-05-11 11:26:01
30041;836;207;CARD;364.36;2025-05-11 11:32:05
86912;3077;17;CARD;1014.76;2025-05-11 11:35:09
138128;5033-77;1225;CASH;290.95;2025-05-11 13:53:47
10370;93;2500;CASH;236.16;2025-05-11 16:58:00
195358;7263;1960;CARD;503.25;2025-05-11 17:02:21
107802;3890;4020;CARD;359.10;2025-05-11 17:54:02
205642;7662;2283;card;247.53;2025-05-11 18:27:17
61051;2061;2796;CASH;100.80;2025-05-11 18:34:00
56479;1889;1334;cash;715.85;2025-05-11 19:38:00
136398;4969;4066;CARD;157.20;2025-05-11 19:50:08
121052;4389;2343;card;211.60;2025-05-11 21:30:05
22029;521;1715;CARD;99.20;2025-05-11 22:34:40
199702;7430;3242;CARD;154.14;2025-05-11 23:52:53
85656;3038;2437;CARD;522.30;2025-05-12 02:00:08
28416;772;811;CARD;172.17;2025-05-12 02:55:59
158669;5832;3441;CARD;467.77;20250512051511
206055;7676;2398;CARD;373.28;2025-05-12 07:51:42
156460;5748;1681;CARD;597.91;2025-05-12 08:03:55
162198;5979;3395;CARD;624.95;2025-05-12 09:04:52
32051;913;4069;CARD;332.63;2025-05-12 10:19:05
33997;k95;1230;CARD;496.74;2025-05-12 12:09:05
106032;3824;4461;CASH;39.17;2025-05-12 13:48:00
57519;1927;5187;CASH;295.40;2025-05-12 14:12:00
212013;;4743;CASH;144.62;2025-05-12 15:31:34
55625;1856;1782;CASH;501.75;2025-05-12 15:55:00
137801;5022;832;CASH;503.82;2025-05-12 16:33:00
111867;4040;1794;CASH;201.73;2025-05-12 16:37:00
24955;642;3713;cash;53.51;20250512171200
110397;3985;3589;CASH;703.23;2025-05-12 19:58:00
168802;6d18-54;3024;CASH;86.72;2025-05-12 20:05:21
78252;2738;196;CARD;24.00;2025-05-13 03:27:47
142515;5206;4492;CARD;212.10;20250513063621
26032;676;5000;CARD;467.89;2025-05-13 06:50:33
105690;3812;5133;CARD;483.50;2025-05-13 07:20:48
21260;492;1772;card;224.40;20250513073530
24604;627;4596;cash;334.08;2025-05-13 08:05:00
29948;832;1396;CASH;366.11;2025-05-13 08:33:00
190481;7075-2;2096;cash;149.50;2025-05-13 08:38:09
12887;T89;5074;CARD;337.30;2025-05-13 08:47:23
203871;7594;2493;CASH;52.76;2025-05-13 10:22:00
52794;1747;865;CASH;189.85;2025-05-13 10:44:00
80555;2831;4999;CASH;8.90;2025-05-13 11:00:00
125892;4565;2245;CASH;19.35;2025-05-13 11:42:00
210504;;2354;CARD;320.74;02505131217
199616;7421;3028;CASH;102.90;202505131225
193342;7186;4972;CARD;392.37;20250513125055
130739;4754;2335;CARD;393.30;2025-05-13 15:36:29
133985;4885;1169;CASH;360.08;2025-05-13 16:24:00
174720;6443;611;CASH;267.92;2025-05-13 16:24:00
106203;3833;3835;CARD;2115.61;2025-05-13 16:37:40
163676;6031;3417;CASH;948.63;2025-05-13 17:13:00
31615;895;2067;CASH;917.98;20250513182600
11647;140;3757;card;140.26;2025-05-13 18:54:07
189683;7044;2115;CARD;189.95;202505132040
163282;60O;3110;CARD;324.06;-05-13 23:44:29
104315;3766-90;4149;CASH;153.37;2025-05-14 02:38:14
104811;3784;1265;CARD;23.60;0250514033940
97424;3488;522;CARD;42.16;20250514041915
13679;219;1187;CARD;236.83;0514044055
179383;6637;496;CARD;21.00;20250514062158
99036;3556;3917;CASH;1124.20;2025-05-14 08:38:00
98961;3551;1888;CARD;253.40;2025-05-14 08:49:55
8189;10;2389;CASH;10.50;202505140924
69041;2361-57;3852;CASH;275.57;2025-05-14 10:54:42
147302;5390;3475;CARD;131.80;2025-05-14 12:10:55
102920;3715;4743;CASH;144.62;2025-05-14 12:20:00
207614;;4596;CASH;334.08;2025-05-14 12:42:00
110996;4007;4133;CARD;84.95;20250514130242
197697;7344;1619;CARD;189.54;2025-05-14 13:10:13
215130;;663;CARD;204.11;2025-05-14 14:05:25
23392;584;4566;CASH;195.25;20250514174100
16610;329-86;3578;CASH;653.96;2025-05-14 21:46:08
106969;3861-75;4271;CASH;104.00;20250514221349
153945;5654-16;4334;CASH;143.08;2025-05-14 22:25:57
82360;2903;1277;CARD;564.80;2025-05-14 23:44:38
41858;1307-47;478;CASH;566.26;2025-05-15 01:13:24
152542;5598;2368;CARD;152.03;2025-05-15 02:00:18
60341;2030;1099;CARD;256.40;202505150237
17231;350;4035;CARD;393.86;2025-05-15 02:40:08
123152;4462;4607;CARD;248.67;2025-05-15 03:19:39
64184;2177;4945;CARD;137.40;2025-05-15 04:27:30
162493;5991;849;CARD;152.73;2025-05-15 06:27:38
118735;4301;2632;CARD;67.50;20250515081658
112744;4079;2737;CASH;143.40;2025-05-15 08:34:00
83959;2965;2179;CARD;321.05;2025-05-15 09:32:24
54979;S;3717;card;262.40;2025-05-15 10:23:13
28948;g92;11;CASH;128.05;2025-05-15 11:53:00
10533;100;186;CASH;71.96;2025-05-15 13:28:00
31767;901;913;CARD;463.10;20250515135532
59144;1993;1000;CARD;55.16;2025-05-15 14:45:38
184131;6829;5121;CASH;22.50;2025-05-15 15:39:00
187603;6962;4113;cash;89.05;20250515162200
145226;5305;2854;CARD;320.40;2025-05-15 16:33:01
36672;1107;382;CASH;161.50;2025-05-15 18:20:00
130752;4756;3918;CARD;729.20;2025-05-15 19:00:13
108286;3905;316;cash;1537.65;20250515190500
71927;2482;3437;CASH;159.60;2025-05-15 19:09:00
32631;937;3595;cash;276.86;2025-05-15 19:26:00
75883;2641;270;CARD;37.80;2025-05-15 23:39:53
197009;7319;1456;CARD;613.46;202505160042
28925;791;11;CARD;148.45;2025-05-16 01:58:27
41494;1293;3499;CARD;124.10;2025-05-16 02:14:24
19685;441;4630;CARD;765.21;2025-05-16 02:59:49
207302;;4630;CARD;765.21;2025-05-16 03:00:43
33672;979-7;4030;CASH;115.58;2025-05-16 03:39:47
171816;6334;4100;CARD;558.04;2025-05-16 03:49:26
180878;6703-45;1582;CASH;199.75;2025-05-16 04:47:45
201723;7506;2339;CASH;179.20;20250516101100
116940;4237;4519;CARD;232.00;2025-05-16 10:14:45
177695;6567;663;CASH;204.11;202505161044
197419;7337;727;CASH;248.21;2025-05-16 11:42:00
199696;7429;4533;CASH;18.45;20250516120000
53351;1768;4332;CASH;777.93;20250516122100
53660;1778;3450;cash;457.04;2025-05-16 12:53:00
66500;2257-67;4620;CASH;60.45;2025-05-16 12:57:20
35685;1064;3304;CARD;351.70;2025-05-16 13:01:54
48583;1574;4571;CASH;37.35;20250516134300
193211;7180;6;CARD;246.35;20250516140708
75448;2625;301;cash;119.94;50516143300
114359;4139;4002;CASH;434.06;202505161536
126851;4601-8;4032;CASH;234.64;2025-05-16 15:51:26
127965;4642;4651;CASH;186.11;2025-05-16 16:07:00
38158;b160;2927;CASH;283.53;2025-05-16 16:53:00
75833;2640;270;CARD;369.61;2025-05-16 17:08:56
72495;2503;4791;CARD;209.56;2025-05-16 17:33:04
185023;6862;2276;cash;110.24;202505161756
180085;6674;4348;cash;2019.22;2025-05-16 18:50:00
31428;889;718;CARD;385.35;20250516210703
186943;6939;4803;CARD;256.30;2025-05-16 22:20:44
107359;3876;3993;CARD;29.84;2025-05-17 00:57:40
99761;3589;4244;CARD;219.74;2025-05-17 01:29:28
208893;;1393;CARD;533.83;2025-05-17 05:16:14
117884;4270;2483;CARD;239.92;2025-05-17 06:06:04
39805;1233;1894;CARD;58.60;2025-05-17 06:34:21
140637;5133;2985;CASH;177.55;20250517083800
134527;4902;1479;CARD;233.91;20250517092705
120048;4352;2628;CASH;133.65;20250517093800
30527;855;4212;cash;154.08;20250517095600
156510;5750;751;CARD;28.99;2025-05-17 10:07:54
163413;6023;3915;CARD;57.96;2025-05-17 13:03:24
211747;;522;CASH;42.16;2025-05-17 14:06:00
194547;7235;2859;CASH;419.58;2025-05-17 15:40:00
192104;7132;3886;CARD;575.08;2025-05-17 16:40:44
53091;1758;4988;CASH;268.11;20250517172200
109427;3949;259;CARD;527.73;20250517173252
215819;;2982;card;78.80;2025-05-17 17:34:08
122236;hE27;402;CASH;319.30;2025-05-17 18:17:00
191214;7104;397;CASH;117.19;2025-05-17 18:39:00
70295;2415;1114;CARD;377.91;2025-05-17 21:18:35
124586;4519;4853;CARD;269.40;20250517220349
80318;2823-42;2354;CASH;320.74;2025-05-17 22:07:17
42918;1348-66;2556;CASH;63.45;2025-05-17 22:48:55
165542;6102;715;CARD;299.90;20250517225607
159953;5882;60;CARD;909.14;2025-05-17 23:37:51
169766;6247-66;4854;CASH;461.43;2025-05-18 02:14:48
167037;61s;2453;CARD;1094.36;20250518062149
119906;4347;572;CARD;38.58;2025-05-18 06:22:44
14983;273;2850;CARD;167.20;2025-05-18 06:58:41
203463;7575;4236;CARD;294.11;2025-05-18 08:12:41
79964;2808;5155;CASH;103.60;20250518083000
159674;5871;3356;CASH;348.22;2025-05-18 08:56:00
167835;6184;1294;cash;263.49;2025-05-18 09:00:00
140318;5116;1805;CASH;111.40;2025-05-18 10:20:00
170797;6293;2469;CARD;889.60;2025-05-18 11:50:55
24442;622;3183;CASH;153.15;2025-05-18 12:26:00
118363;4284;3581;CASH;625.37;2025-05-18 13:32:00
18231;392;1517;CASH;506.82;202505181354
10894;116;89;CASH;432.05;2025-05-18 14:57:00
21497;503;1395;CARD;738.92;2025-05-18 15:21:18
32325;924;2890;CARD;143.50;2025-05-18 15:31:42
64582;2191;471;CASH;223.24;2025-05-18 15:49:00
37587;1140;2494;CARD;298.90;202505181602
192350;7144;5286;CASH;179.94;2025-05-18 16:06:00
122612;4443;1447;CASH;124.35;2025-05-18 16:20:00
34224;1004;1591;CASH;367.17;2025-05-18 18:08:00
38226;1164;1306;CASH;69.90;2025-05-18 18:12:00
201441;7494;188;CARD;579.31;2025-05-19 01:31:32
33784;987;4237;CARD;79.65;20250519050954
84852;2999;1597;card;677.41;2025-05-19 06:06:11
178093;6581-88;232;CASH;738.27;202505190704
205033;7639-21;95;CASH;387.96;2025-05-19 08:22:53
61228;N20t7;3807;CARD;54.12;20250519093126
23451;586;2300;CARD;88.30;2025-05-19 09:38:59
107680;3885;3247;CARD;235.53;20250519101910
49166;1598;1882;CASH;176.79;2025-05-19 10:46:00
73515;2543;3120;CASH;1205.99;2025-05-19 11:23:00
15109;280;3;CASH;79.45;2025-05-19 14:47:00
206435;7687;2956;CASH;207.38;2025-05-19 15:15:00
66070;2239;144;CASH;405.54;025-05-19 16:30:00
124107;N02;4589;CASH;63.96;250519163300
65774;2230;3406;CASH;59.00;2025-05-19 16:36:00
130265;4733;5009;CASH;141.26;2025-05-19 18:03:00
9481;59-30;5216;CASH;75.25;2025-05-19 18:57:23
26610;695;3186;CASH;5216.09;2025-05-19 19:23:00
157607;5790;4989;CASH;392.94;202505191926
209424;;865;CASH;189.85;2025-05-19 19:49:00
198609;7380;452;CARD;51.18;2025-05-19 21:51:51
98680;3539;443;CARD;308.60;2025-05-19 23:02:09
71978;2486-53;1047;CASH;458.08;2025-05-19 23:35:44
140992;5147-41;3569;CASH;11.15;20250520015629
162768;5999;3651;CARD;279.38;2025-05-20 03:32:39
32095;915;4069;CARD;685.79;2025-05-20 04:05:48
112580;4072;5259;CARD;205.66;2025-05-20 04:08:41
151996;j77;2080;CARD;71.75;2025-05-20 05:43:37
136741;4983;4453;card;101.40;2025-05-20 05:53:34
148598;5438;4281;CARD;90.80;2025-05-20 07:31:35
14781;26pc;998;CASH;92.00;20250520073348
138177;5035;1868;CARD;426.16;2025-05-20 08:03:50
77747;2717;1689;CARD;259.01;2025-05-20 08:09:16
111962;4047;2539;cash;260.66;20250520102400
49017;1592-35;5243;CASH;518.32;2025-05-20 10:51:58
71116;2449;1259;cash;84.97;2025-05-20 10:57:00
98220;3519;1718;CASH;175.83;25-05-20 13:26:00
209375;;1882;cash;176.79;2025-05-20 14:49:00
192505;7155;2725;CASH;404.91;20250520160200
168646;6213;4843;CASH;220.23;5-05-20 16:46:00
72745;2514;2068;CASH;253.18;2025-05-20 16:47:00
113236;4099;877;card;104.85;2025-05-20 16:50:37
92820;3308;1267;CASH;210.68;2025-05-20 17:19:00
204690;7626;601;CASH;227.97;2025-05-20 17:20:00
8433;19;2457;CARD;209.85;2025-05-20 18:49:51
132002;4809-23;4231;CASH;458.32;2025-05-20 19:06:14
145735;5327;2533;CARD;417.14;2025-05-20 19:34:02
65353;2216;3027;CASH;66.24;2025-05-20 20:00:00
59840;2014;221;CARD;18743.35;202505202322
186972;6940;3945;CARD;60.84;2025-05-21 00:34:51
84821;2998;3318;CARD;76.86;2025-05-21 00:48:07
112141;4053;1440;CARD;452.83;20250521012618
203052;7559;2380;card;374.12;2025-05-21 03:04:58
212308;;259;CASH;527.73;2025-05-21 03:25:38
31508;892-10;2685;CASH;40.05;2025-05-21 07:26:51
188510;7002-2;1543;CASH;8279.91;2025-05-21 08:38:10
99702;3585;4544;CASH;425.13;20250521110700
164264;6053;2827;CASH;405.98;0250521111100
23492;589;4079;CASH;438.03;2025-05-21 12:21:00
174242;6427;602;CASH;17.15;2025-05-21 12:53:00
111216;4015;3015;CASH;223.17;2025-05-21 12:54:00
50776;1660;1197;CARD;338.58;2025-05-21 13:17:39
112747;4080;2737;CASH;947.46;2025-05-21 13:44:00
27316;726;345;CARD;32.97;2025-05-21 14:55:09
135138;4922;396;CASH;61.65;2025-05-21 14:57:00
23478;588;1218;CASH;97.14;2025-05-21 15:08:00
160634;5912;863;CARD;160.50;2025-05-21 15:39:35
156985;5765;2967;CARD;349.95;2025-05-21 15:51:08
196430;7295;740;CARD;60.20;202505211702
49698;1617;3669;CASH;701.49;2025-05-21 17:23:00
89512;3181;1971;CASH;270.13;20250521175800
23436;585;4566;CARD;119.50;5-05-21 18:04:23
194882;7247;3195;CARD;630.42;2025-05-21 18:24:38
141924;5181;2885;CASH;83.30;2025-05-21 18:43:00
69937;2402;5192;CASH;348.69;2025-05-21 19:16:00
111937;4046;1075;CARD;418.66;20250521213926
119534;4332-45;589;CASH;60.59;2025-05-21 21:39:34
