paymentId;orderId;customerId;paymentType;paidAmount;paymentDate
43331;1365;3173;CASH;14.40;2025-12-02 17:28:00
191255;7105;495;CARD;64.80;2025-12-02 17:53:40
19563;437;175;CARD;818.15;2025-12-02 18:01:28
174975;6457;2613;CARD;408.22;202512021936
13098;196;1318;CASH;81.45;202512021942
198215;7367;2340;CARD;296.91;2025-12-02 20:52:53
19915;448-57;4648;CASH;25.47;20251202211420
192471;7152;1474;CARD;141.20;51202220008
125421;45O;3410;CARD;740.63;2025-12-02 22:33:04
53055;1756;109;card;284.85;20251202224736
187616;6963;5122;card;230.50;2025-12-02 23:12:13
86995;3079;643;CARD;151.96;2025-12-03 00:03:52
17735;369;3872;CARD;420.03;2025-12-03 05:09:57
50289;1641;121;CARD;507.25;202512030555
125990;4568;10;CARD;90.80;2025-12-03 07:10:51
106468;3843;303;CASH;175.63;5-12-03 08:17:00
118429;4287;55;CARD;221.94;20251203085142
116807;4232;1436;CASH;453.94;2025-12-03 11:28:00
51430;1687;4267;CASH;53.00;-12-03 12:01:00
161969;5968;4172;cash;454.02;2025-12-03 14:51:00
15923;306;4973;cash;636.68;2025-12-03 15:31:00
164269;6054;2827;cash;261.90;2025-12-03 15:57:00
35726;1065;3304;cash;175.26;2025-12-03 17:35:00
53932;1790-6;1377;CASH;283.56;202512031800
40192;1246;2818;CASH;43.50;2025-12-03 19:43:00
148153;5420;3535;CASH;278.30;2025-12-03 19:50:00
140623;5132;1345;CARD;138.74;2025-12-03 20:59:33
103200;3725;760;CARD;223.98;2025-12-04 03:30:36
193149;7178-74;1811;CASH;1147.71;2025-12-04 06:27:45
90677;3223;867;CARD;267.36;2025-12-04 07:33:27
147791;5405;2710;CARD;368.52;2025-12-04 07:56:27
99591;3581;1423;CASH;596.84;2025-12-04 08:03:00
168926;6221-96;842;cash;90.35;2025-12-04 09:21:00
13978;233;3537;CASH;19.95;2025-12-04 09:33:00
48458;1570;441;CASH;199.95;2025-12-04 10:48:00
171432;6317;5174;CASH;119.94;2025-12-04 12:23:00
104286;3765;4832;CASH;182.75;20251204122500
172415;6356;4568;CASH;154.15;2025-12-04 13:55:00
152111;5582;5292;CASH;905.23;202512041417
9312;54;2040;CASH;120.88;2025-12-04 14:23:00
192434;7150;1257;CASH;393.93;2025-12-04 14:57:00
95692;3417;4548;CARD;1142.00;20251204152648
43712;1380;1188;CASH;124.60;20251204154000
140129;5108;5169;CARD;87.90;202512041547
111318;4022;2693;CARD;47.40;2025-12-04 16:58:10
46538;1490;1296;CARD;68.76;-12-04 17:48:01
107398;3877;3993;CARD;27.20;2025-12-04 17:51:33
106152;3829;2528;cash;267.42;2025-12-04 18:18:00
66078;2240;144;CARD;780.54;20251204193456
125067;4538;2815;CARD;43.34;2025-12-04 22:43:44
188988;7015;3994;CARD;270.00;2025-12-04 23:36:00
114675;4150;992;CARD;180.72;20251205001012
18439;398;435;CARD;147.57;2025-12-05 02:11:04
109684;3958;4813;CARD;341.68;2025-12-05 03:33:14
156278;5739;2808;CARD;136.52;20251205042828
150464;5515-49;2422;CASH;13.45;2025-12-05 05:27:26
163122;6011;4287;CARD;254.97;20251205060329
160502;5905;37;card;64.40;20251205080112
151769;5567;555;CASH;277.78;202512050909
170947;6299;2998;CARD;66.30;20251205101508
121723;4410;1346;CARD;202.90;2025-12-05 10:23:31
199690;7428;4533;CASH;664.78;2025-12-05 12:34:00
56050;1872;1847;CARD;140.11;20251205130048
122147;4424;1581;CASH;59.56;2025-12-05 13:03:00
164207;6050;4653;CARD;403.95;2025-12-05 14:28:50
85004;3007;4014;cash;648.81;20251205170800
110420;3986;398;CARD;619.00;0251205174648
22641;549;2551;CASH;151.80;2025-12-05 18:21:00
22405;537;2324;CARD;686.50;2025-12-05 18:34:12
180156;6676;1535;CARD;50.16;251205193348
61427;2073;5223;CASH;149.56;2025-12-05 19:36:00
208757;;3143;CARD;552.60;2025-12-05 21:10:38
31298;884;1131;CARD;215.12;2025-12-05 21:26:18
210614;;2585;CARD;161.87;25-12-05 21:38:32
82241;2898;2585;CARD;161.87;2025-12-05 21:38:50
182704;6775;2940;CARD;144.75;2025-12-05 22:37:38
17770;371;2804;CARD;405.78;5-12-05 23:08:24
180356;6686;4863;CARD;95.90;20251206003152
28083;758;3969;CARD;372.22;2025-12-06 00:36:27
196704;7306;3897;CARD;458.40;20251206010942
56745;1900;5148;CARD;18.08;2025-12-06 02:22:18
132690;4837;1085;CARD;39.55;2025-12-06 02:51:45
155958;5727-56;4143;CASH;414.80;2025-12-06 04:57:57
41825;1306;478;CARD;359.38;2025-12-06 05:46:33
47047;1512;4925;CASH;374.60;2025-12-06 08:38:00
10572;102-81;637;cash;143.40;20251206084118
88331;3133;1625;CASH;102.78;20251206091300
76664;2674;2170;CARD;37.70;2025-12-06 10:06:23
55261;1841;5051;CARD;520.70;2025-12-06 11:23:50
158555;5829-88;1833;CASH;113.20;2025-12-06 12:10:10
208785;;2818;CASH;43.50;2025-12-06 14:08:00
83985;2967;1374;CARD;93.75;25-12-06 18:48:11
63189;2140;23;CARD;138.54;2025-12-06 19:08:42
70837;2440;4554;card;45.20;2025-12-06 19:25:41
84399;2982;3957;CARD;133.55;2025-12-06 19:43:52
111668;4034;3313;CARD;111.10;2025-12-06 21:17:20
42674;1339;1285;CARD;1009.54;202512062120
185790;6887;417;CARD;119.94;2025-12-07 00:00:33
154819;5685;707;CARD;391.87;2025-12-07 00:27:23
146376;5354;1402;CASH;607.78;2025-12-07 11:15:00
96649;3451;924;CARD;132.90;2025-12-07 11:41:58
210274;;774;CASH;201.98;2025-12-07 12:22:00
25257;651;3489;CARD;556.60;202512071236
129849;4716;64;CARD;1125.75;20251207130539
75214;2617;2620;cash;445.92;20251207130600
204526;7h;4686;CARD;47.20;2025-12-07 14:01:17
196099;7286;5075;CASH;1547.91;2025-12-07 14:28:00
11994;152;1472;CASH;231.01;2025-12-07 14:46:00
16114;312;3185;CASH;270.15;20251207151100
90306;3211;4501;CASH;629.35;2025-12-07 17:55:00
51635;1694-77;1049;CASH;288.00;2025-12-07 18:01:33
167770;6180;5069;CASH;72.80;2025-12-07 18:06:00
128689;4676;3278;CASH;259.14;2025-12-07 18:35:00
43051;1355;3735;CASH;570.91;20251207193300
60231;2026;925;CARD;274.90;202512071941
127403;4619;197;CASH;357.55;2025-12-07 19:49:00
201108;7480;340;card;145.25;025-12-07 20:51:27
159906;5880;3002;CARD;209.93;2025-12-07 23:04:17
36205;1087;577;CARD;499.81;2025-12-08 00:13:00
191902;7127;1761;CARD;940.51;2025-12-08 01:12:03
180131;6675;2333;CARD;38.97;2025-12-08 01:23:29
182402;6760;1949;CARD;51.80;2025-12-08 01:39:32
39569;1220;3399;CARD;395.05;2025-12-08 01:43:02
147225;5387;3524;CASH;37.48;251208081600
203474;7576;4236;cash;814.27;025-12-08 08:43:00
209699;;5223;CASH;149.56;2025-12-08 08:44:00
75142;2613;3898;CASH;118.35;2025-12-08 10:19:00
45737;1456;3553;CARD;667.07;2025-12-08 10:23:28
203687;7587;1854;CARD;760.80;20251208110147
150719;5529;5016;CARD;313.56;202512081241
137323;5005;2428;CASH;119.70;12081324
143229;5235;2177;cash;39.99;2025-12-08 14:10:00
195437;7265;4242;CASH;223.60;20251208144600
120884;4382;3075;CASH;181.53;2025-12-08 15:29:00
213125;;5066;cash;69.93;202512081531
129320;4697;505;CASH;178.12;2025-12-08 15:33:00
130537;4744;816;CARD;73.60;2025-12-08 16:14:40
130664;4750;1031;cash;119.30;2025-12-08 16:59:00
162239;5980;1325;CARD;185.22;20251208171941
136073;4958;730;CARD;389.94;202512081730
87288;3090;2403;CASH;148.62;20251208173100
176183;6504;2027;CASH;474.47;2025-12-08 17:38:00
147269;5389;1693;CASH;274.26;2025-12-08 18:17:00
202344;7533;1182;CASH;166.73;2025-12-08 18:28:00
207293;;108;CARD;680.70;5-12-08 18:42:44
80638;2834;4435;CASH;490.59;25-12-08 18:43:00
114296;4137;4443;CARD;7728.07;2025-12-08 18:45:27
112516;4069;3230;CASH;208.65;2025-12-08 19:21:00
209763;;2316;CASH;547.66;2025-12-08 19:22:00
178355;6593-79;3958;cash;250.60;2025-12-08 23:27:38
122700;4447;98;CARD;282.00;25-12-08 23:48:11
61628;2081;3853;CARD;18.80;20251209022117
150058;5498;2573;CARD;185.85;2025-12-09 04:16:14
125858;4564;2245;CARD;49.45;2025-12-09 06:46:36
14922;m71;5088;CASH;503.85;20251209083600
192392;7148;3695;CARD;433.50;2025-12-09 10:39:52
163724;6034;2641;CASH;430.87;2025-12-09 11:51:00
63078;2134;2316;CASH;547.66;20251209132800
136713;4982;1630;CARD;326.87;2025-12-09 13:41:43
176861;6532;3582;CASH;96.00;2025-12-09 14:13:00
15332;287;2762;CASH;336.81;2025-12-09 15:27:00
108681;3R;4754;CARD;230.65;2025-12-09 16:52:36
178428;6597;1903;cash;310.46;202512091709
47403;1526;4699;CASH;578.00;025-12-09 18:18:00
181781;6733;304;card;175.95;2025-12-09 18:33:07
64749;2195;3968;CARD;1173.74;2025-12-09 18:45:49
28415;771;76;CARD;260.40;2025-12-09 20:16:39
143367;5239;5083;card;139.96;2025-12-10 02:12:39
197864;7353;3770;CARD;249.31;2025-12-10 03:44:32
185304;6871;4794;card;639.35;2025-12-10 06:15:25
187731;6968;3934;CARD;235.45;2025-12-10 06:23:48
46239;1475;2150;CASH;491.46;2025-12-10 08:20:00
139165;5077;1368;CASH;213.05;2025-12-10 09:26:00
125281;U45;5066;cash;69.93;2025-12-10 09:33:00
13599;216;528;CASH;430.35;202512101002
158446;5822;1118;CASH;537.28;2025-12-10 10:04:00
136433;4970;3326;CASH;5352.76;2025-12-10 10:11:00
142181;5191;3137;CARD;416.35;2025-12-10 10:26:01
32471;930;1104;CASH;53.20;20251210103500
122425;4434;2805;CASH;156.60;20251210115600
186526;6920;916;CASH;350.36;2025-12-10 12:17:00
123816;4489;1126;CASH;4303.42;2025-12-10 12:19:00
33241;960;2473;CASH;130.50;2025-12-10 15:24:00
25780;668-34;2041;CASH;14.99;251210155311
98334;3523;1843;CARD;127.50;2025-12-10 15:59:31
80227;2820-45;1211;CASH;34.20;5-12-10 17:01:59
130360;4738;78;CARD;463.30;20251210172428
109622;3956;1316;CASH;66.75;2025-12-10 18:06:00
195793;7277;3477;CARD;144.25;2025-12-10 19:04:03
135964;4955;4168;CASH;265.43;2025-12-10 19:18:00
22123;525;5108;CASH;275.42;2025-12-10 19:30:00
90348;3212;4501;card;21.99;2025-12-10 20:06:33
134412;4898;511;CARD;251.24;2025-12-11 00:11:21
124847;4532;2765;CARD;382.33;2025-12-11 00:26:58
143201;5234;2177;CARD;218.53;2025-12-11 02:37:45
209155;;2216;CARD;74.80;20251211034408
16126;313;3185;CARD;87.00;2025-12-11 04:50:57
145903;5334;5215;CARD;832.00;2025-12-11 06:52:23
153603;5642;2447;CARD;123.10;2025-12-11 08:24:54
90447;3215;4624;CASH;530.52;2025-12-11 08:33:00
68019;2313;1746;CARD;11.70;202512111147
194449;7232;4288;CARD;159.45;2025-12-11 12:35:27
73851;2557;171;CASH;21.58;202512111320
39597;m222;3143;CASH;552.60;2025-12-11 14:27:00
214446;;2676;CARD;321.15;20251211145201
164148;6048;2676;CARD;321.15;2025-12-11 14:53:10
105511;3808;1482;CASH;1015.97;2025-12-11 15:11:00
206591;7694;1319;CASH;129.50;202512111544
211266;;2063;CARD;769.46;202512111605
66614;2261;110;CASH;264.85;202512111744
42131;1316;1393;CASH;354.20;2025-12-11 18:03:00
29417;809-95;5103;cash;357.16;2025-12-11 18:38:32
138679;5058;4491;CARD;661.49;2025-12-11 18:47:25
164742;6H;1822;CASH;940.25;2025-12-11 19:39:00
161250;5938;3779;CARD;107.95;2025-12-12 03:53:47
14703;b262;205;CARD;91.94;2025-12-12 07:03:01
27482;733;3045;CASH;451.78;2025-12-12 08:03:00
187003;6941;2100;CASH;101.40;2025-12-12 09:00:00
48245;1562;1904;CARD;124.75;2025-12-12 09:44:57
155998;5728;4143;CASH;542.32;2025-12-12 09:57:00
194334;7227;2454;cash;55.00;2025-12-12 09:57:00
92471;3291;4063;CASH;352.39;20251212103800
180209;6680;2547;cash;6.99;2025-12-12 10:45:00
156937;5763;3301;CASH;251.48;20251212111800
215516;;4361;CASH;110.97;2025-12-12 11:19:00
163934;6041-65;2812;CASH;235.76;2025-12-12 12:06:14
124029;4498;5279;CASH;422.70;2025-12-12 12:11:00
174344;6430;683;CASH;306.52;2025-12-12 13:16:00
93713;3344;2174;CARD;314.67;202512121526
137176;5001-69;3249;CASH;487.42;20251212165708
193685;7202;4326;CARD;335.45;2025-12-12 17:00:29
174387;6433;3789;CARD;1457.56;2025-12-12 17:11:54
70383;2419;3377;CARD;64.40;2025-12-12 18:12:05
36828;1114;5024;cash;447.96;2025-12-12 18:31:00
75761;2638;774;CASH;201.98;20251212194000
193220;7181;6;CASH;202.77;2025-12-12 19:48:00
121352;4398;4081;CASH;61.40;2025-12-12 19:52:00
99915;3596-31;4665;CASH;503.18;20251213001228
77923;2726;4018;CARD;462.45;2025-12-13 00:28:51
142815;5220;2750;CARD;493.20;2025-12-13 02:58:53
176640;6524-80;2835;cash;174.30;2512130437
22366;534;853;CARD;352.96;2025-12-13 08:47:43
182508;6767;2852;CASH;464.49;2025-12-13 08:57:00
105191;3797;16;CARD;67.20;2025-12-13 09:40:17
54138;1801;1706;cash;42.45;2025-12-13 10:28:00
36475;1098;1916;cash;584.84;2025-12-13 10:48:00
114315;4138;4002;CARD;282.40;2025-12-13 11:24:28
144032;5260;1963;CASH;391.71;-12-13 11:26:00
70464;2425;4337;CASH;12.20;20251213121900
127830;4637;3828;CASH;251.07;2025-12-13 14:50:00
166853;6144;4299;CARD;242.25;2025-12-13 15:05:17
147670;5401;4144;card;192.95;202512131546
171714;6329;94;CASH;126.45;2025-12-13 16:23:00
129241;4695-20;379;CASH;274.05;2025-12-13 16:34:03
83558;2953;3229;CASH;361.59;20251213163600
66779;2269;573;CASH;290.24;2025-12-13 17:25:00
204134;7604;5063;card;1388.07;2025-12-13 17:44:36
92315;3285;2137;CARD;523.75;2025-12-13 19:23:41
148856;5453;202;CARD;231.95;2025-12-13 20:05:36
15071;277;580;CARD;382.04;2025-12-13 20:36:14
159341;5860;2554;CARD;722.85;2025-12-13 22:29:25
171746;6331;2569;CARD;743.50;202512132250
125197;4543;4780;CARD;132.90;25-12-14 00:34:22
34940;1035;1781;CARD;694.41;20251214052555
133845;4881-80;2702;CASH;291.92;2025-12-14 06:04:47
83336;2945;193;CASH;203.17;2025-12-14 08:30:00
17785;373;1878;CASH;102.24;2512140839
185955;6894;1326;CASH;279.62;20251214091400
50249;1640;4074;CARD;313.50;2025-12-14 10:12:33
195841;7278;3477;CARD;40.47;2025-12-14 12:41:09
173042;6386;2392;CASH;402.00;2025-12-14 12:53:00
97786;3500;4981;CASH;493.72;25-12-14 13:05:00
91780;3264;2063;CASH;769.46;2025-12-14 13:22:00
115461;4181;2756;CARD;202.12;5-12-14 13:36:42
102044;3678;2597;CARD;96.72;2025-12-14 15:15:45
173281;6393;4830;CARD;182.70;2025-12-14 15:40:30
36437;1097;1916;card;291.74;2025-12-14 16:42:50
46207;1474;1933;CASH;532.88;2025-12-14 17:18:00
27222;723;2608;CARD;159.54;02512141718
10884;115;89;cash;373.54;2025-12-14 18:55:00
99799;3591;3919;CASH;762.14;2025-12-14 20:00:00
162381;Q986;329;CARD;229.09;2025-12-14 23:35:07
24324;619;4432;CARD;851.83;20251214233817
128998;4687;501;CARD;60.82;20251215053617
136506;4972;1034;CARD;27.10;2025-12-15 07:36:05
34603;1020;4705;CARD;598.51;2025-12-15 09:32:02
40294;1251-56;3975;CASH;273.42;202512150945
194806;7244;697;CARD;343.91;2025-12-15 09:57:38
117509;4258;3855;CARD;345.91;20251215114919
26419;689;3384;CASH;24.60;2025-12-15 13:08:00
190367;7071;3354;CARD;62.50;2025-12-15 13:28:38
169473;6239;1464;CASH;519.21;2025-12-15 14:19:00
131579;4791;4021;CARD;356.80;2025-12-15 15:17:58
26132;680;2171;CARD;328.20;20251215152243
108122;3901;1181;CARD;487.82;2025-12-15 16:09:19
47063;b1W13;2213;CASH;709.42;1215164600
179192;6626;5267;CARD;58.55;2025-12-15 16:46:19
19480;434;108;CASH;680.70;2025-12-15 17:55:00
105487;3807;4483;cash;917.63;251215181100
210826;;952;CARD;149.72;2025-12-15 19:13:12
205730;7664;1928;CASH;281.66;2025-12-15 19:14:00
85336;3020;952;CARD;149.72;20251215191755
35021;1037;1405;cash;38.40;2025-12-15 19:39:00
125236;4544;5066;CARD;67.50;20251215201606
161308;5941;3965;CARD;1352.34;2025-12-15 22:21:15
14376;250;3342;CARD;369.48;2025-12-16 00:46:14
139976;5102;3023;CARD;1103.69;2025-12-16 01:39:25
63187;2139;3692;CARD;87.50;20251216044811
80647;2835-20;4435;CASH;303.48;2025-12-16 06:42:22
130463;4741;4137;CARD;33.60;20251216082525
193958;7211;5127;CASH;647.79;2025-12-16 09:51:00
72062;2489;2451;CASH;66.24;2025-12-16 10:44:00
179466;6642;959;CASH;295.14;2025-12-16 11:17:00
23138;571;4804;CARD;581.84;202512161158
167606;6174;2782;CARD;179.91;20251216120840
73392;2537;5282;CASH;250.37;2025-12-16 12:35:00
204006;7598;4437;CASH;656.51;2025-12-16 12:54:00
16181;315;2129;cash;48.15;2025-12-16 13:35:00
135239;4926;5068;CASH;3373.20;2025-12-16 13:38:00
19711;443;2778;CASH;239.92;202512161354
186272;6909;4361;CASH;110.97;2025-12-16 14:00:00
201591;7501-84;4610;cash;97.93;2025-12-16 14:04:32
213659;;730;CASH;389.94;202512161439
45813;1459;2216;CASH;74.80;2025-12-16 15:27:00
85201;3015;3108;CARD;126.54;2025-12-16 16:42:03
150098;5501;3493;CASH;1081.45;20251216165600
50048;C16k;4701;CARD;171.60;20251216171156
68789;2349;1754;CARD;276.89;2025-12-16 17:50:46
78095;2733;5212;CASH;598.08;2025-12-16 18:30:00
55469;1848;3208;CARD;799.52;2025-12-16 19:16:55
166931;6146;845;CARD;320.18;202512161937
166553;6135;862;CASH;66.12;2025-12-16 19:51:00
89765;3189;2826;CARD;175.56;2025-12-16 20:42:31
27687;741-62;2448;CASH;276.51;202512162134
183807;6819;5166;CARD;50.25;2025-12-16 22:05:49
85853;3045;2155;CARD;173.25;2025-12-17 00:24:52
164410;6060-41;5210;CASH;120.39;2025-12-17 01:14:16
209557;;4061;card;236.20;20251217022945
163458;6024;731;CARD;366.92;20251217041922
113850;4123;3844;cash;223.32;2025-12-17 08:54:00
195678;7273;885;CARD;67.90;2025-12-17 09:28:17
80038;2810;2251;CARD;618.30;2025-12-17 11:00:21
36806;1113;5024;card;159.19;20251217114550
53272;1764;1232;CASH;139.20;2025-12-17 12:17:00
65164;2209;2032;CASH;433.70;2025-12-17 12:19:00
29883;829;2140;CARD;303.92;20251217124350
123915;4493;591;CARD;532.71;20251217141216
153380;5632;4366;CARD;568.77;2025-12-17 14:13:33
31939;907;4055;CASH;581.12;025-12-17 14:33:00
28878;789;597;CASH;344.35;2025-12-17 14:50:00
165165;6088;4918;card;25.98;0251217155134
196881;7313;1694;CASH;347.90;2025-12-17 15:54:00
28396;770;1987;CARD;170.00;2025-12-17 16:50:29
204557;7620;4898;CASH;253.64;2025-12-17 17:27:00
211036;;4501;CASH;21.99;20251217182700
181125;6711;3693;CASH;385.23;2025-12-17 18:40:00
54194;1803;4449;CARD;160.58;2025-12-17 18:51:15
24145;610-1;2074;CASH;112.82;20251217185251
160054;5889;3034;CARD;42.95;202512171928
173966;6418-27;1432;CASH;212.31;202512172126
178155;6584;2603;CARD;92.05;2025-12-18 00:13:53
190836;7087;3408;CARD;407.20;2025-12-18 03:11:04
177568;x65k3;3564;card;138.85;2025-12-18 07:05:52
159104;5849-19;1788;CASH;409.26;202512180733
98413;3527;4549;CARD;372.75;0251218075151
82068;2890;1768;CASH;86.21;2025-12-18 08:18:00
192287;7142;3829;cash;567.30;2025-12-18 09:08:00
182646;6773;2940;cash;220.22;2025-12-18 09:36:00
19739;444;2778;cash;41.00;20251218103900
151201;5547;4881;cash;9.90;2025-12-18 11:17:00
99739;3587;410;CARD;544.54;2025-12-18 14:59:38
102559;3699;99;CARD;279.78;2025-12-18 15:56:17
205358;7652-17;2055;cash;50.35;2025-12-18 16:13:23
215476;;4794;CASH;639.35;2025-12-18 17:28:00
160715;S5918;3615;card;2109.57;2025-12-18 17:37:40
27527;734;3862;card;33.79;2025-12-18 18:41:21
89999;3199;4886;CARD;52.35;2025-12-18 20:02:36
140542;5129;3245;CARD;38.25;2025-12-18 20:11:22
158834;5838-18;5163;CASH;404.27;2025-12-18 20:29:05
133659;4875-33;4575;cash;155.35;2025-12-18 21:13:35
9762;70;2315;CARD;777.37;2025-12-18 21:17:24
154915;5691;3478;CARD;2069.88;2025-12-18 22:35:31
170213;6266;1010;CARD;12.80;2025-12-18 22:45:11
210084;;4555;CASH;344.75;20251219001822
51595;1692;1049;CARD;19.80;2025-12-19 00:36:55
23862;601;3219;CARD;223.67;2025-12-19 03:32:01
177809;6570;3715;CARD;351.04;2025-12-19 04:59:15
195263;O7H60;804;CARD;223.50;2025-12-19 07:24:50
125345;4547;2299;CASH;39.60;20251219080800
167333;6163;3882;CASH;280.90;2025-12-19 10:08:00
92634;3297;4908;CASH;344.91;2025-12-19 12:04:00
79991;2809;5155;CASH;453.77;2025-12-19 13:14:00
208063;;2140;CARD;77.94;202512191320
185195;H868;93;CARD;114.50;2025-12-19 14:55:49
207127;;205;CASH;92.57;2025-12-19 14:58:00
152041;5578;2080;CASH;23.45;2025-12-19 15:01:00
188460;6999;3033;CARD;9562.95;202512191532
135048;4919-61;2711;cash;230.41;20251219161253
197063;7321;2895;CARD;217.45;2025-12-19 16:43:55
140820;5141;4128;CASH;5312.28;2025-12-19 17:02:00
155143;5699;150;CARD;80.80;20251219183805
185156;6867;93;CARD;98.35;2025-12-19 18:46:55
12697;182;5004;CARD;149.94;2025-12-19 19:57:18
29712;822;4145;CARD;82.20;20251219234300
122568;4441;2161;card;248.80;2025-12-20 00:05:35
68871;2353-90;4555;CASH;344.75;20251220003004
16967;341;2928;CARD;295.43;2025-12-20 02:19:29
194992;7250-51;4619;CASH;1286.98;202512200436
112091;4051;457;CARD;260.68;2025-12-20 05:10:08
139069;Q0b4;2247;card;391.50;2025-12-20 06:49:37
88657;3149;3977;CARD;1065.21;2025-12-20 08:37:11
56768;1901;4061;CASH;236.20;202512201011
159819;5876;3556;card;73.30;20251220125648
213542;;4747;CARD;431.50;2025-12-20 13:29:07
133895;4882;4747;CARD;431.50;2025-12-20 13:29:26
186480;6916;2911;CARD;314.29;202512201420
201703;7505-90;1302;CASH;253.58;20251220160858
61878;2092;4025;CASH;1579.50;0251220161800
24260;g15;987;cash;338.70;20251220171100
32246;921-81;3816;CASH;176.92;2025-12-20 17:23:08
69811;2396;3748;CARD;885.60;2025-12-20 18:15:56
33745;982;3635;CARD;46.00;2025-12-20 18:18:22
17366;354;819;CASH;89.91;20251220184000
203776;7591;2493;CARD;399.90;2025-12-20 21:01:48
18040;384;4305;CARD;377.80;202512202246
95723;V34r9;4134;CARD;894.99;2025-12-20 23:28:31
123459;4g;4107;CARD;891.30;2025-12-20 23:57:38
127421;4620;2082;CARD;951.27;2025-12-21 01:21:27
44694;1417;4044;card;493.79;2025-12-21 01:34:44
94339;3366-89;3966;CASH;155.07;20251221021134
89103;3168;2648;CARD;386.65;2025-12-21 02:30:30
143536;5243;5110;card;86.45;2025-12-21 04:15:52
149589;5479;4396;CARD;985.44;2025-12-21 07:04:45
13269;204;4572;CARD;323.20;2025-12-21 08:37:42
91694;3260;5265;CASH;312.49;2025-12-21 09:20:00
22067;523;1448;CARD;13.50;2025-12-21 11:13:18
100710;3627;4645;CASH;286.20;2025-12-21 11:17:00
57268;1919;4223;CASH;93.16;2025-12-21 11:24:00
43229;1361;3379;CARD;60.75;20251221123927
180287;6682;3743;CASH;1331.09;20251221130000
181802;6734;125;CARD;348.30;2025-12-21 13:29:16
209774;;3692;CASH;87.50;2025-12-21 13:49:00
71759;2475;1195;CARD;229.25;2025-12-21 14:03:50
209783;;1508;CARD;284.36;2025-12-21 14:37:35
128154;4650;2464;CARD;121.50;20251221153239
83344;2946;193;CASH;176.60;202512211535
148063;5416;2330;CASH;355.73;2025-12-21 16:14:00
78537;2749;4768;CASH;49.98;2025-12-21 16:27:00
8761;30-90;1825;CASH;421.70;2025-12-21 16:31:20
75401;2624;2232;CASH;92.25;2025-12-21 16:46:00
75652;26Ze40;5061;CASH;873.90;2025-12-21 16:46:56
213741;;4008;CARD;444.04;202512211715
141409;5162;3449;CASH;1930.67;20251221174200
93781;3347;1674;CASH;400.91;2025-12-21 18:39:00
70569;2430;3762;CASH;143.92;2025-12-21 19:06:00
139456;5087-77;2843;CASH;64.60;2025-12-21 19:18:48
195917;7281;3221;CARD;183.75;2025-12-21 21:41:09
189093;7021-36;2830;cash;119.50;2025-12-21 21:42:19
33852;991;1269;CARD;338.88;2025-12-22 01:25:00
100868;36i3;3909;CARD;914.50;2025-12-22 02:43:17
15593;295;4909;CARD;234.94;202512220320
164319;6055;2827;CARD;77.45;202512220352
17144;347;4176;CARD;135.21;2025-12-22 04:26:30
107662;3884;2618;CARD;206.80;202512220903
87146;3084;750;CASH;250.13;2025-12-22 09:14:00
