paymentId;orderId;customerId;paymentType;paidAmount;paymentDate
211593;;148;CASH;34.00;2025-06-03 12:41:00
80581;2832;4999;CARD;423.84;202506031425
156327;5742;2118;CARD;134.91;20250603151150
195333;7262;627;CARD;480.14;2025-06-03 18:08:04
34069;998;7;CASH;404.66;20250603182200
86141;3053;5150;CARD;957.51;20250603220609
77238;2700;2512;CARD;349.50;025-06-03 23:21:21
108961;3932;5036;CARD;357.75;2025-06-04 00:29:23
174118;6424;1621;CARD;103.20;20250604010503
212238;;4141;CARD;671.93;2025-06-04 01:56:01
61884;2093;4025;CARD;24.98;2025-06-04 04:43:13
150821;w5d;2215;CARD;159.25;2025-06-04 07:23:31
12569;178;3527;CASH;2350.40;025-06-04 08:19:00
144430;5273;389;CASH;330.93;20250604082100
167748;6179;4917;CASH;218.05;2025-06-04 11:18:00
102987;3717;4743;CASH;397.15;20250604135700
183987;6824;4598;CARD;572.05;2025-06-04 14:19:37
126942;4603;2932;CARD;249.90;202506041419
162081;X972;4971;cash;8.89;20250604142900
123470;4475;4204;CASH;36.90;2025-06-04 14:50:00
132043;4810;4231;CARD;204.40;202506041450
95106;3395;4342;CARD;57.30;0250604151709
121629;4407-66;3080;CASH;69.61;2025-06-04 17:37:11
86492;3064;547;CASH;885.74;2025-06-04 18:44:00
39378;1209;2980;CARD;119.94;2025-06-04 19:05:20
152879;5610;5021;CASH;11.69;20250604194200
165336;6095;1927;CARD;62.95;2025-06-05 00:17:12
39745;1228;403;CARD;86.00;2025-06-05 01:08:20
70190;2412;4084;CARD;85.50;2025-06-05 01:55:20
198239;7368;2340;CARD;24.30;2025-06-05 02:01:26
63791;2163;1866;CARD;146.93;202506050434
27767;745;1551;CARD;1053.75;2025-06-05 06:14:47
157815;5797;18;CARD;213.72;2025-06-05 07:57:15
82522;2909;4801;CARD;86.29;20250605080551
34579;1016;1437;CARD;471.66;2025-06-05 09:15:05
127310;4617;5144;CARD;90.75;2025-06-05 09:59:06
163576;6028;3061;CASH;411.80;202506051155
123086;4458;3332;CARD;15.50;2025-06-05 11:59:31
45702;1454;2521;CASH;134.00;2025-06-05 12:19:00
164791;6073;2898;CARD;244.77;2025-06-05 12:24:08
31724;900;2479;CASH;67.70;2025-06-05 12:54:00
25239;650;4750;CASH;341.45;2025-06-05 15:45:00
91648;3258;3627;CARD;550.40;2025-06-05 15:48:39
21751;512;1509;CARD;459.03;20250605180940
63365;2148;1508;cash;199.04;2025-06-05 18:41:00
213475;;2003;CASH;332.98;2025-06-05 19:06:00
11881;148;1774;CASH;157.94;2025-06-05 19:30:00
132633;4834-27;4192;CASH;128.50;2025-06-05 19:34:47
142790;5219-80;3053;CASH;9.85;2025-06-05 21:33:25
159719;587U-R0;2908;CASH;53.96;2025-06-05 22:12:27
191565;7117;1974;CARD;598.25;2025-06-06 00:48:09
133216;4858;3174;CARD;223.92;20250606012812
45675;1453;2058;CARD;56.40;5-06-06 02:10:38
187835;6972;2334;CARD;689.17;202506060242
215622;;2334;CARD;689.17;2025-06-06 02:42:52
120988;4385;3131;CASH;582.70;2025-06-06 08:29:00
53839;1785;4227;CARD;144.90;250606084342
187886;6975-31;276;CASH;76.74;2025-06-06 08:47:50
16832;336;2751;CASH;426.92;2025-06-06 09:29:00
185104;6865;93;CASH;340.45;2025-06-06 09:43:00
106180;3831;2528;CASH;872.32;2025-06-06 10:04:00
50632;1653;2139;CASH;676.39;2025-06-06 11:05:00
14483;253;503;CARD;48.60;2025-06-06 11:17:27
207097;;503;CARD;48.60;2025-06-06 11:17:30
48723;1580-11;1014;CASH;92.24;-06-06 12:30:30
205106;7643;3505;CARD;56.25;2025-06-06 14:00:03
87754;3106;1945;CARD;195.71;2025-06-06 14:16:18
20707;475;614;CASH;101.94;2025-06-06 14:37:00
162263;5981;1325;CASH;114.95;2025-06-06 16:14:00
204632;7624;2474;CASH;121.75;202506061644
114971;4162;1137;CASH;86.49;20250606172900
89532;3182;1971;CARD;70.50;2025-06-06 17:33:15
26105;679;4561;CARD;159.30;2025-06-06 18:33:48
30863;866;310;CASH;471.47;2025-06-06 19:04:00
213184;;2932;CASH;249.90;2025-06-06 19:05:00
101880;3673;1299;CARD;270.75;2025-06-06 19:20:07
151413;5554;2253;CASH;389.94;20250606192200
129940;4719;3235;CARD;165.90;2025-06-07 02:24:48
23599;592;903;CARD;363.85;2025-06-07 07:07:43
154708;5681;3206;CASH;360.60;20250607082000
48063;1551;2591;CARD;739.12;202506071009
56636;1895;1603;CASH;16.50;2025-06-07 11:56:00
140920;5145;1816;CASH;2190.31;2025-06-07 12:47:00
127353;4618;5144;CASH;25.58;202506071338
46783;M15Z2;1144;cash;366.83;2025-06-07 14:18:00
72880;2519;5028;CASH;318.18;2025-06-07 15:17:00
76809;2681;1527;card;379.09;2025-06-07 15:40:08
215737;;1838;CARD;292.88;2025-06-07 16:44:21
62188;2106;2202;CASH;159.30;2025-06-07 17:01:00
78601;2753;4239;CARD;298.12;2025-06-07 17:08:31
200750;7470;2093;CASH;347.68;2025-06-07 18:14:00
34161;1002;1060;CASH;70.20;2025-06-07 19:57:00
202336;7532;230;CARD;444.00;202506072223
42219;1320-75;2263;CASH;46.00;2025-06-08 01:18:44
136704;4980;2172;CARD;1190.72;20250608024218
188430;6998;3033;CARD;192.50;5-06-08 04:52:46
20088;453;544;CARD;76.15;2025-06-08 05:04:28
22967;564;1425;CARD;863.97;2025-06-08 06:42:52
61093;2062;2796;CASH;365.03;2025-06-08 08:15:00
157707;5794;4045;CASH;652.10;2025-06-08 08:51:00
189192;7024;2523;CASH;155.50;2025-06-08 10:25:00
51017;1670;1758;CARD;670.30;2025-06-08 10:40:41
126738;4596;1528;CASH;1588.30;2025-06-08 10:50:00
116057;4203;1208;CARD;39.50;2025-06-08 10:58:24
118981;4310;4265;cash;99.94;2025-06-08 11:09:00
144524;5277-35;1862;CASH;333.21;2025-06-08 11:15:24
110841;4000;2481;CASH;226.00;2025-06-08 12:29:00
170440;6277;1898;CASH;1031.69;2025-06-08 13:12:00
62223;I107;1512;CASH;244.83;2025-06-08 13:35:00
22472;541;1909;CARD;601.77;2025-06-08 13:35:31
184970;P6858;5018;cash;274.46;25-06-08 13:55:00
72709;2511;3805;CARD;496.61;2025-06-08 14:29:08
176698;6526;4933;CARD;355.30;2025-06-08 14:31:52
16428;323;763;CARD;424.55;2025-06-08 15:09:45
28573;777;19;CARD;554.95;2025-06-08 16:42:05
97966;3509;4463;CARD;145.50;2025-06-08 16:51:20
87879;3113;1429;card;108.23;2025-06-08 17:01:46
110354;3982;3432;cash;475.47;2025-06-08 17:47:00
82424;2906;3820;CASH;394.65;2025-06-08 18:06:00
35296;1048;1378;CASH;383.52;2025-06-08 19:10:00
115908;4196;2084;CARD;314.80;2025-06-08 20:57:28
63892;2166-80;222;CASH;288.30;2025-06-08 21:39:49
191000;7094;1920;CARD;121.45;20250608215510
46532;1489-12;3274;CASH;154.80;2025-06-08 23:48:23
161107;5933;1293;CARD;661.20;2025-06-09 01:35:23
214358;;1293;CARD;661.20;2025-06-09 01:37:01
154293;5667;2706;CARD;99.68;2025-06-09 02:28:08
104698;3778;1179;card;461.85;2025-06-09 02:31:14
125354;4548;2299;CARD;251.04;2025-06-09 04:49:23
29580;817;3739;CARD;290.52;2025-06-09 04:49:51
86773;3073;3063;card;410.40;20250609053106
34778;1027;1416;CARD;184.50;2025-06-09 07:05:10
139293;5081-81;4323;CASH;265.93;2025-06-09 07:34:50
203479;7577;1304;CARD;361.34;20250609075802
49515;1610;3136;CASH;63.68;2025-06-09 08:29:00
128300;4659;4715;CASH;148.20;2025-06-09 08:31:00
125579;4556;3771;CASH;508.73;2025-06-09 09:21:00
192226;7138;1003;CARD;284.61;20250609100335
67618;2298;648;CASH;366.84;0609104600
143647;5247-76;918;CASH;346.05;2025-06-09 11:54:04
33981;994;1230;CARD;35.10;2025-06-09 12:41:55
41078;1279;3949;CASH;254.95;2025-06-09 13:32:00
203894;7595;668;CASH;199.96;2025-06-09 14:23:00
43587;1376;3003;CASH;870.64;2025-06-09 14:48:00
206854;;3101;CARD;75.20;2025-06-09 14:50:58
77679;2715;3570;CARD;65.80;2025-06-09 14:53:59
97544;3493;1406;CARD;596.70;2025-06-09 15:02:37
101622;3663;2336;CASH;399.31;2025-06-09 15:31:00
150919;5536;3403;CARD;379.90;2025-06-09 16:15:22
182269;6755;3426;CASH;111.60;2025-06-09 16:16:00
157400;5782;729;CARD;732.70;2025-06-09 17:10:02
185965;6895;1326;CASH;454.93;2025-06-09 17:37:00
101238;3647;3733;CARD;642.40;20250609191428
58017;1950;3653;CARD;14.10;2025-06-09 19:19:35
87975;3117;3939;CARD;319.57;250609193549
172111;6345;177;CARD;52.95;2025-06-09 21:12:20
95676;3416;4548;CARD;127.58;202506100249
159963;k8l3;60;CARD;173.60;2025-06-10 04:04:42
183197;6796;2580;card;141.39;2025-06-10 05:40:18
51383;1684-8;1970;CASH;294.00;2025-06-10 08:27:58
119635;4m;2013;CARD;433.82;2025-06-10 09:31:44
156071;5731;124;CARD;210.47;2025-06-10 10:16:54
75529;2628;4734;CASH;219.20;2025-06-10 10:21:00
165294;6094;1927;CASH;776.37;2025-06-10 10:24:00
50093;1635;1021;CASH;204.40;2025-06-10 12:14:00
157149;5772;2271;CARD;335.45;202506101257
213267;;5144;cash;25.58;2025-06-10 13:07:00
11175;126;4935;CARD;348.55;2025-06-10 13:50:50
171212;6308;4187;CASH;372.30;2025-06-10 14:00:00
71168;2452;592;CASH;188.59;20250610150900
152776;5605;3157;CARD;62.45;2025-06-10 15:18:11
26647;L697;575;CASH;1705.93;2025-06-10 16:00:00
181282;6719;841;cash;110.25;2025-06-10 16:27:00
144651;5281;236;cash;177.03;20250610164600
170592;6284;3218;CASH;86.80;2025-06-10 16:48:00
105011;3791;4059;CASH;230.90;20250610170700
46730;1499;1454;CARD;130.00;2025-06-10 19:49:29
9075;43;146;CARD;789.80;2025-06-11 01:04:09
33235;959-38;827;CASH;162.58;20250611022408
182750;6777;2005;CARD;270.24;20250611041620
105600;3L;2679;CARD;64.20;2025-06-11 04:54:25
126501;4587-27;2425;CASH;25.00;20250611062403
153020;5618;4012;CASH;124.42;20250611082900
196928;7316;2175;cash;221.09;2025-06-11 09:11:00
33799;988;4545;CARD;46.24;2025-06-11 09:17:23
108881;u928;4141;CASH;671.93;2025-06-11 10:18:00
210654;;3820;CASH;394.65;2025-06-11 11:24:00
30909;867;1670;CARD;437.17;202506111150
148659;5442;3973;CASH;2199.60;20250611123800
50537;1650;3196;CARD;222.21;2025-06-11 14:11:57
167822;6183;1294;CARD;366.35;20250611144003
10668;105;2249;CARD;125.10;2025-06-11 16:18:49
142737;5216;2131;CASH;108.00;2025-06-11 17:28:00
113617;4112;775;CARD;247.48;202506111730
58471;1970;320;CARD;21.10;2025-06-11 18:36:55
134376;4896;511;CASH;131.60;2025-06-11 18:54:00
25515;659;2721;CARD;68.40;202506112104
151905;5573;1221;CARD;457.05;2025-06-11 21:23:12
204279;7608;1109;CARD;891.88;2025-06-11 22:27:49
43992;13f;1057;CARD;594.93;2025-06-12 01:29:44
140058;5105-90;4764;CASH;333.92;2025-06-12 03:34:49
208833;;3499;CARD;6.25;2025-06-12 05:18:46
28308;767;2401;CARD;440.67;2025-06-12 05:29:14
26303;685;1978;CARD;299.90;2025-06-12 06:17:11
116074;H4X04;3930;CARD;33.98;2025-06-12 07:13:31
146347;5353;3095;CASH;396.93;202506120840
148124;5418;5160;CARD;367.62;2025-06-12 09:49:30
192385;r147;3695;CASH;119.46;2025-06-12 11:50:00
185555;6878;1980;CARD;90.36;2025-06-12 12:50:34
117053;4241;5251;CARD;566.57;2025-06-12 13:19:03
185824;6890;4062;CASH;203.02;20250612132100
214105;;2271;CASH;335.45;2025-06-12 14:56:00
101937;3675;3369;CASH;37.45;2025-06-12 15:13:00
80053;bb11;3736;CASH;376.10;2025-06-12 16:25:00
172838;6375;1196;CASH;800.45;2025-06-12 16:51:00
57198;1915;3673;CARD;105.98;25-06-12 17:40:47
152342;5592;3017;CARD;26.09;2025-06-12 20:01:32
96485;3446;871;CARD;25.98;2025-06-12 20:46:56
199779;7433;3054;CARD;104.75;2025-06-12 21:06:15
136629;4977;3370;CARD;91.96;20250612210847
111086;4010;1088;card;616.40;2025-06-12 23:03:14
61680;2084;2095;CARD;503.90;2025-06-12 23:38:09
186705;6930;73;CARD;630.90;20250613033623
53023;1754;109;CARD;41.30;2025-06-13 03:44:57
40089;1243;2227;CARD;448.05;2025-06-13 04:17:51
210860;;3063;CARD;148.74;2025-06-13 08:56:26
122475;4436;1491;CASH;934.42;2025-06-13 09:52:00
199992;7445;4152;CASH;108.50;20250613104300
54377;1812;2705;CARD;575.56;2025-06-13 10:46:18
108902;M3929;574;cash;652.23;2025-06-13 11:11:00
67853;2308;5094;CASH;203.47;202506131132
198031;7358;4127;cash;21.30;2025-06-13 11:46:00
48900;1589;4217;CARD;137.85;2025-06-13 12:36:24
202953;7555;1426;CASH;153.66;202506131316
45994;1466;1798;CASH;365.59;2025-06-13 14:38:00
191342;7110;274;CASH;119.71;2025-06-13 15:45:00
64301;2181;2286;CASH;90.35;2025-06-13 16:37:00
175610;6480;490;CARD;176.15;2025-06-13 18:20:27
72754;2515;4248;CARD;97.00;20250613185418
214740;;3842;CASH;328.69;2025-06-13 19:56:00
13744;222;485;CARD;64.05;20250613234418
53904;1787;2446;CARD;110.79;2025-06-14 03:13:13
208544;;4702;CARD;321.90;2025-06-14 05:45:30
120949;4384;3131;CASH;76.35;202506140815
141674;5172;3424;CASH;353.99;20250614083000
100580;3622;518;CASH;51.60;202506140849
135866;4952;2947;CARD;472.50;2025-06-14 09:15:12
141989;5184;3963;CARD;18.65;20250614092215
208113;;1670;CASH;437.17;2025-06-14 09:35:00
189978;7059;1838;CASH;292.88;2025-06-14 12:30:00
111897;4044;1463;CASH;185.97;025-06-14 12:37:00
160093;5890;3034;card;68.40;2025-06-14 14:02:30
107954;3896;616;card;192.30;2025-06-14 14:21:45
116349;4213;1787;CASH;344.50;2025-06-14 14:41:00
19057;420;4016;CASH;692.34;20250614150000
177167;6546-23;4486;CASH;336.00;2025-06-14 16:34:53
136510;4973;1034;CARD;256.30;2025-06-14 17:45:49
37329;1132;3568;CARD;345.89;202506141933
105300;3802;4203;CARD;602.63;20250614224759
127640;4631;598;CARD;312.40;2025-06-14 23:04:05
37818;1147;5047;CARD;155.25;20250614231719
202110;7524-45;4663;CASH;428.74;2025-06-15 00:07:05
29547;816;4569;CARD;531.93;2025-06-15 01:51:06
172829;6374;1196;CASH;390.68;20250615081500
170530;6282;3842;cash;328.69;2025-06-15 08:26:00
19788;445;2778;CASH;217.00;20250615083200
92748;3305;786;CARD;1376.85;20250615103131
84166;2973;1930;CASH;273.67;2025-06-15 11:07:00
39680;1226;2531;CASH;1227.35;20250615113300
214310;;3615;CARD;299.60;2025-06-15 12:51:35
125956;4567;2245;CASH;236.77;2025-06-15 13:42:00
196236;7290;5038;CASH;1209.98;20250615154100
129080;T690;890;CASH;2518.38;2025-06-15 15:49:00
61271;2068;3807;CASH;287.50;2025-06-15 15:59:00
215774;;1920;CASH;121.45;202506151750
50663;1655;3272;cash;206.91;2025-06-15 18:18:00
41188;1282;634;CARD;297.24;2025-06-15 18:25:42
162569;5993;2301;CARD;1193.57;2025-06-15 19:23:10
126566;4590;366;CARD;420.43;2025-06-15 19:49:30
160225;5894;2421;CARD;346.57;2025-06-15 20:11:39
193501;7194-99;3288;CASH;225.90;202506152012
64874;2198-84;2954;CASH;437.88;2025-06-15 20:15:01
113847;4122-72;3605;CASH;623.00;506152137
137656;5018;4041;CARD;809.01;2025-06-16 00:02:04
74401;2581;5278;CARD;597.27;2025-06-16 03:00:53
189731;7047;3686;CARD;22.00;2025-06-16 04:21:06
79597;2794;4225;CARD;414.28;2025-06-16 04:47:33
130715;4752-29;2158;CASH;199.90;2025-06-16 04:50:46
149184;5465-71;1984;CASH;194.18;2025-06-16 06:42:13
124783;4529;4247;CARD;288.85;2025-06-16 07:09:37
40882;1270;1210;cash;808.00;2025-06-16 08:55:00
35903;1073;4702;CASH;321.90;2025-06-16 09:38:00
89326;3175;2731;CASH;372.06;2025-06-16 10:12:00
9968;77;3101;CASH;75.20;-06-16 10:39:00
51386;1685;4394;CASH;323.94;20250616110600
116264;4210;2160;CASH;90.30;2025-06-16 12:39:00
207923;;4660;CARD;1349.91;2025-06-16 13:02:31
27752;744;4660;CARD;1349.91;20250616130349
49180;1599;1882;CASH;210.50;2025-06-16 13:39:00
69055;2362;1184;CARD;865.19;2025-06-16 13:51:53
7908;2;237;CASH;213.39;2025-06-16 14:00:00
101589;3662;2336;CASH;7.05;202506161430
46349;1481;2811;CASH;98.90;2025-06-16 14:41:00
206512;7689;2841;CASH;347.31;2025-06-16 15:03:00
18450;400;1063;CASH;216.40;2025-06-16 15:19:00
162152;5976;4472;CASH;184.45;2025-06-16 16:03:00
112455;4066;680;CASH;122.40;20250616171000
47673;1535;926;CASH;281.51;20250616172400
120321;4362;3057;CARD;81.00;2025-06-16 18:56:22
132064;4811;1162;CARD;275.17;2025-06-16 20:06:56
142094;5188;1168;CARD;5.85;25-06-16 20:53:42
90146;3206;814;CARD;153.70;2025-06-17 00:10:20
46332;1479;3501;CARD;27.00;2025-06-17 02:16:11
47467;1529;4920;card;162.08;2025-06-17 02:57:24
142225;5192;4974;card;1282.61;20250617052726
90262;3210;4501;CARD;100.00;2025-06-17 06:53:14
193779;7205;771;CARD;613.55;2025-06-17 07:46:02
99774;sZ90;4244;CARD;204.50;2025-06-17 08:32:27
10834;113;1531;CARD;416.02;20250617092342
49615;1614;4292;CARD;177.45;2025-06-17 09:35:32
81987;2885;3372;CASH;672.58;2025-06-17 09:37:00
192927;7170;1567;card;10.70;2025-06-17 09:47:45
106137;3828;3563;CASH;66.66;2025-06-17 10:53:00
164709;W0g-33;1822;CASH;783.94;20250617113123
12422;172;281;CARD;95.40;20250617125628
105196;3798;16;CARD;48.80;20250617130031
154333;5668;3592;CARD;4.19;2025-06-17 13:23:37
146075;5342;3657;CASH;394.56;2025-06-17 15:27:00
118767;4303;1552;CASH;39.90;202506171536
135516;4938;2527;CASH;656.69;2025-06-17 16:02:00
202416;7536;3102;CASH;420.21;2025-06-17 16:06:00
132288;4819;866;CARD;398.74;20250617165105
150262;5508;1082;CASH;254.10;2025-06-17 17:27:00
206599;7695;215;CARD;168.75;202506172039
23570;591;1362;CARD;152.25;-06-17 20:55:08
94492;3374;1541;CARD;2550.68;2025-06-17 22:08:07
30388;850;338;card;242.92;02506180205
98770;3544;5043;CARD;384.87;2025-06-18 02:17:44
123932;4494;4760;card;68.25;25-06-18 04:31:36
53382;1769;1515;CARD;35.25;2025-06-18 05:51:36
31624;896-67;2067;CASH;417.00;2025-06-18 05:52:23
129119;4691;1407;CARD;257.25;2025-06-18 07:20:06
41527;1294;3499;CASH;6.25;2025-06-18 09:11:00
86709;3071;3063;cash;148.74;2025-06-18 09:17:00
107235;3873-58;1556;CASH;107.40;2025-06-18 09:48:57
103541;3739;3885;CASH;58.35;2025-06-18 09:57:00
76510;2668;3013;CASH;451.63;20250618104400
65961;2236;4676;CASH;193.18;202506181113
209602;;3696;CARD;967.99;2025-06-18 12:39:56
59304;1997;3696;CARD;967.99;2025-06-18 12:40:01
209711;;2095;CASH;503.90;202506181245
56131;1874;2809;CASH;170.64;2025-06-18 12:47:00
95516;3410;3827;CASH;300.91;20250618130400
48885;1587;2864;CASH;713.46;2025-06-18 13:43:00
154243;5666;4317;cash;378.46;20250618140000
177287;6552;2524;cash;643.58;20250618151200
46122;14K;3177;CARD;195.21;2025-06-18 15:28:13
77895;2724;5247;CASH;6333.84;2025-06-18 15:51:00
46848;1505;118;cash;392.43;202506181750
161099;5932;4930;CARD;497.45;2025-06-18 19:21:29
47755;1538;2463;CARD;132.77;2025-06-18 20:10:00
61596;2080;608;CARD;665.80;202506182017
83940;2964;1744;CARD;440.77;20250618205140
43708;1379;3440;CARD;1128.02;2025-06-18 23:18:02
81281;2858;531;CARD;372.87;2025-06-18 23:21:02
140684;5135;226;CARD;1541.17;20250619011644
32813;944-80;3175;CASH;482.28;2025-06-19 03:22:32
15257;2z;3349;CARD;1219.97;2025-06-19 03:27:30
213408;;1162;CASH;275.17;20250619040946
22073;524;1448;CARD;604.93;2025-06-19 06:52:32
31177;880;305;CASH;131.65;20250619085100
187844;6973;67;CARD;203.42;202506190926
84568;2987;2687;cash;77.60;2025-06-19 09:38:00
105856;3818;1170;CASH;854.91;2025-06-19 09:44:00
45757;1457;3553;CARD;319.91;20250619103911
52175;1722;3093;card;279.24;202506191132
81109;2850;2395;CASH;766.32;2025-06-19 13:13:00
182148;6747;273;CARD;132.28;2025-06-19 13:52:52
129857;4717;2284;CARD;243.65;20250619135725
94403;3371;732;CARD;230.59;2025-06-19 14:11:56
189334;7031;3404;CARD;502.66;2025-06-19 14:18:14
92553;32I3;2768;CARD;348.70;-06-19 15:44:03
112573;4071;4894;cash;610.57;2025-06-19 17:04:00
113282;4100-13;877;CASH;56.00;2025-06-19 17:32:06
151823;5569;2009;CARD;508.91;025-06-19 18:43:59
214592;;1294;card;1631.60;2025-06-19 18:44:13
167820;6182;1294;CARD;1631.60;2025-06-19 18:44:33
120515;4368;2839;CARD;170.70;2025-06-19 19:11:33
121973;4418;1750;cash;173.85;2025-06-19 19:22:00
77450;2N;4175;CASH;153.65;202506191941
122505;4437;2337;CARD;75.75;2025-06-19 22:55:05
91479;3249;1478;CARD;51.95;2025-06-20 00:02:26
159143;5852;3364;CARD;51.96;2025-06-20 01:48:02
165069;6084;367;CARD;182.53;2025-06-20 04:30:46
214553;;367;CARD;182.53;2025-06-20 04:32:20
112255;4059;4381;CARD;2229.96;2025-06-20 05:34:29
132664;4836;4608;card;695.06;20250620055922
213066;;4696;CARD;395.89;2025-06-20 06:35:25
146309;5352;2673;CASH;128.00;202506200829
141959;5183;550;CARD;503.86;20250620102106
148636;5440-66;4281;CASH;359.15;2025-06-20 10:42:09
21937;518;3694;CARD;443.08;20250620105733
53208;1762;773;CASH;130.83;2025-06-20 12:14:00
159010;5847;3050;CASH;133.18;20250620122100
34852;1031;2668;CARD;192.74;2025-06-20 12:44:46
64434;2185;3498;CARD;466.55;2025-06-20 12:54:46
31982;909;4055;CASH;351.35;2025-06-20 13:52:00
158905;k8J;5163;CASH;437.81;2025-06-20 14:13:00
30780;862;2606;CASH;388.08;2025-06-20 15:26:00
67104;2279;114;CASH;765.73;20250620152600
177319;Cms3-42;1115;CASH;154.80;20250620161111
114106;4131-55;2273;CASH;347.94;2025-06-20 16:14:18
108770;3924;4238;CARD;68.10;-06-20 16:34:32
76780;2680-29;1527;CASH;316.71;20250620165621
157115;uR69;1671;CASH;334.10;2025-06-20 18:37:00
110929;4003;3999;CASH;192.44;5-06-20 18:44:00
180075;6673;4348;CASH;65.25;202506201847
97614;3495;8;card;348.62;2025-06-21 01:10:25
82118;2891;1768;CARD;155.96;2025-06-21 01:28:19
99298;3567;1166;CARD;77.10;2025-06-21 02:32:34
118583;4292;2659;CARD;378.46;2025-06-21 02:48:33
98045;3512;4903;CARD;197.36;20250621031205
63852;2165;5073;CARD;42.50;2025-06-21 05:46:20
162990;6006;2879;CARD;81.47;2025-06-21 06:16:32
21357;497;4955;CARD;602.86;2025-06-21 06:59:12
154177;5664-30;3457;cash;81.39;2025-06-21 08:09:18
98560;3533;1652;CASH;524.00;20250621091600
166020;6118;2248;CASH;99.45;2025-06-21 09:31:00
212454;;3999;CASH;192.44;2025-06-21 09:58:00
203177;7565;4888;CASH;761.76;2025-06-21 10:10:00
127208;4614-59;2700;CASH;180.27;2025-06-21 10:30:03
76592;2671;5033;cash;119.97;202506211100
146420;5355;2678;CARD;285.18;20250621120559
43415;1369;881;CARD;177.85;2025-06-21 12:17:54
180971;6705;4294;CASH;506.13;20250621130100
32386;927;3443;CASH;70.29;2025-06-21 14:03:00
200181;7451;2696;CASH;56.00;2025-06-21 16:42:00
76139;26r;2601;CASH;541.85;2025-06-21 17:59:00
42087;MW315;1393;CARD;310.80;2025-06-21 18:57:59
211881;;3909;CARD;62.80;2025-06-21 20:48:37
178507;6599;4841;CARD;8755.23;2025-06-21 21:52:15
9705;c;4627;card;486.36;2025-06-21 22:08:58
196544;7299;199;CARD;383.70;20250622024450
52102;1717-84;725;CASH;119.15;2025-06-22 03:03:42
176386;6512-33;2775;CASH;39.40;20250622053538
98202;3518;1718;CASH;156.27;20250622085800
152935;5I;3878;CARD;234.45;2025-06-22 09:27:55
106196;3832;1614;CARD;454.00;2025-06-22 09:35:51
125508;4553;5184;CARD;62.10;2025-06-22 10:17:12
44394;1405;2064;card;697.24;2025-06-22 13:00:25
211172;;1478;CASH;51.95;20250622133600
137576;5014-93;4116;CASH;211.96;202506221343
107770;3889;4020;CARD;131.10;20250622140500
99134;3560;2352;CARD;36.27;2025-06-22 17:39:50
