paymentId;orderId;customerId;paymentType;paidAmount;paymentDate
54056;1797;178;CARD;32.55;2025-02-06 09:58:50
100937;3635;4840;CASH;214.90;0250206103000
115808;4193;3890;CASH;225.08;2025-02-06 12:36:00
32546;934;4067;CASH;313.50;2025-02-06 12:43:00
126638;4592-19;431;cash;229.80;2025-02-06 12:57:23
117541;4259;855;CARD;295.84;2025-02-06 13:55:52
81997;2886;1012;CASH;122.80;202502061411
123475;4476;4204;CASH;415.44;202502061418
186027;6899;4180;CASH;124.35;2025-02-06 14:27:00
153783;5649;206;CARD;196.26;2025-02-06 14:57:50
94093;3357-50;2595;cash;36.78;20250206153252
16913;339;4309;CASH;335.32;2025-02-06 16:01:00
123064;4457;2465;CARD;395.47;2025-02-06 17:34:23
105870;3819;4413;CASH;152.40;2025-02-06 17:40:00
55852;1865;3671;CARD;155.25;2025-02-06 18:11:04
115220;4172;4891;CARD;123.90;202502061831
14042;236;2519;CASH;318.50;20250206184300
46859;1506;118;CARD;198.31;2025-02-06 19:11:12
158499;5827-40;4026;CASH;499.82;02502062057
60983;2056-31;261;CASH;233.30;2025-02-06 22:56:33
165902;6114;462;CARD;607.61;2025-02-06 23:24:43
170380;6271-35;2256;CASH;325.00;20250207035655
21676;509;810;CARD;136.65;20250207055616
15292;286;2762;CASH;171.70;2025-02-07 08:07:00
112228;4058;3176;CARD;796.33;2025-02-07 08:21:32
143098;5231;2817;CASH;93.80;202502070905
147539;5397-34;4163;CASH;164.85;2025-02-07 09:13:09
11556;137;3586;CASH;350.70;2025-02-07 13:04:00
69012;2360;1371;CARD;45.75;20250207131345
130984;4767;837;CARD;39.15;2025-02-07 14:37:20
71130;2450;592;CASH;574.03;2025-02-07 15:33:00
187479;6956;2823;CARD;245.83;2025-02-07 16:02:40
104438;3769;2962;CASH;89.90;2025-02-07 16:31:00
35954;1076;2233;CARD;206.69;2025-02-07 18:08:13
157378;5781;3256;CARD;889.86;2025-02-07 18:25:58
14029;235;3727;CARD;121.20;2025-02-07 19:22:12
182536;6769;1327;CARD;694.48;2025-02-07 19:53:45
32954;950;1400;CARD;255.24;20250207205013
83444;2949;2689;CARD;71.20;2025-02-07 21:59:50
176096;6500;5023;CARD;109.74;20250207224749
146162;5348;5271;CARD;240.75;20250208004834
18190;391;4390;CARD;640.90;202502080057
104947;3789;4990;CARD;60.80;2025-02-08 01:14:53
85077;3009;347;CARD;137.36;20250208020643
56472;1888;34;CARD;502.61;20250208022345
41975;1312;2381;CARD;59.50;2025-02-08 02:34:06
41126;1280;264;CARD;499.90;2025-02-08 03:28:34
73905;2560;4419;CARD;833.23;2025-02-08 04:38:51
58424;1967;31;CARD;27.70;2025-02-08 05:38:09
61511;2076;4070;card;344.75;2025-02-08 08:32:00
47817;1541;2622;CASH;109.55;2025-02-08 09:07:00
160419;5903;2924;CASH;141.60;2025-02-08 09:59:00
73863;2559;3638;CASH;50.94;2025-02-08 11:08:00
96813;3461;3978;CASH;579.51;20250208142900
182962;6786;2347;CARD;497.50;2025-02-08 16:28:20
155380;5706;419;CASH;104.97;2025-02-08 17:15:00
140211;5111;4975;CARD;541.13;2025-02-08 20:33:49
36939;1119;242;CARD;224.38;2025-02-08 22:09:58
32156;917;1404;CARD;78.40;20250208222120
161898;5966-55;4393;CASH;710.45;202502090030
70063;2407;748;CARD;38.97;2025-02-09 00:46:10
201855;7511;2399;card;2037.45;2025-02-09 04:21:53
210179;;3859;CARD;632.05;2025-02-09 04:54:25
88137;3124-59;4384;cash;402.47;2025-02-09 05:29:07
61834;2089;4581;card;934.87;025-02-09 06:48:38
79328;y785;5101;CASH;272.01;2025-02-09 08:00:00
172617;6364;3901;CASH;520.90;20250209080700
67185;2281;2856;CARD;16.30;025-02-09 08:56:02
197730;7345;1619;CARD;672.39;20250209092800
61181;2065-61;4222;CASH;46.11;2025-02-09 09:47:53
190893;7091;728;CASH;454.85;2025-02-09 11:18:00
132994;4849;172;cash;152.32;2025-02-09 11:29:00
144406;5272;389;CASH;97.60;2025-02-09 11:36:00
138540;OV;3730;CASH;254.06;20250209124700
82577;A9C2-C;4831;CASH;924.43;2025-02-09 13:18:07
67023;2276;3648;CARD;177.50;2025-02-09 13:57:36
179439;6641;959;card;264.95;20250209141328
52416;1731;4714;cash;350.90;2025-02-09 15:12:00
100577;3621;3839;CASH;55.98;2025-02-09 16:25:00
79849;2804;166;cash;142.45;02502091701
141607;5170;3421;CASH;60.30;2025-02-09 18:20:00
137774;5021;832;card;574.97;2025-02-09 19:58:46
171720;6330;2019;card;397.91;202502092118
43355;1366;3173;CARD;38.94;2025-02-09 21:49:05
84055;2969;187;CARD;613.04;2025-02-09 23:06:12
147750;5404;4778;CARD;5.40;2025-02-09 23:36:37
15420;290;3193;CARD;69.94;2025-02-10 02:53:33
156598;5753;3393;CARD;933.91;20250210035216
201965;7517;672;CARD;608.95;2025-02-10 05:59:38
72995;2524;2961;CASH;726.96;20250210080700
154700;5680;3206;CARD;222.10;2025-02-10 08:52:45
141235;5156;2468;CARD;145.00;2025-02-10 09:54:59
27702;742;2448;CASH;49.84;20250210095600
103083;3720;392;CARD;148.87;20250210102505
152449;5595;3017;cash;492.67;2025-02-10 10:41:00
68573;2339;1884;cash;1269.01;202502101128
180547;6691;3381;CASH;502.12;2025-02-10 12:02:00
127293;4616;5144;CARD;335.50;2025-02-10 14:08:38
184688;6847;4438;CASH;1569.39;2025-02-10 14:43:00
188346;6994;4583;CARD;366.52;20250210152125
78757;v7A;2420;CARD;163.90;2025-02-10 18:08:14
69444;2381;5050;CASH;479.51;2025-02-10 19:03:00
70119;2409;1413;CASH;77.40;20250210191500
197476;7339;2351;CASH;528.18;2025-02-10 19:31:00
211775;;3118;CARD;119.96;2025-02-10 23:46:17
30178;84Gz;2078;CASH;67.69;2025-02-11 00:18:32
142447;5203;3962;card;83.94;2025-02-11 06:44:18
192195;7135;3086;CASH;39.98;2025-02-11 09:27:00
209237;;2622;CASH;109.55;2025-02-11 10:08:00
85204;3016;4960;CASH;374.26;2025-02-11 10:35:00
188704;7009;967;CASH;11.50;2025-02-11 11:21:00
134121;4889;3519;CASH;106.50;2025-02-11 12:25:00
113973;4127;5097;CASH;1229.07;2025-02-11 12:34:00
96345;3441;148;CARD;216.43;2025-02-11 12:48:35
173903;6415;1432;CASH;58.30;202502111251
106923;3859;3572;CASH;1834.15;20250211143600
150059;5499;2089;CASH;234.50;2025-02-11 16:19:00
103441;3735;3422;CARD;478.10;2025-02-11 16:59:38
164355;6058;4101;card;485.07;2025-02-11 18:22:35
88413;3138;1638;CASH;1176.59;20250211182900
65649;2226;4484;CASH;348.75;20250211183800
22828;556;2561;CARD;211.94;2025-02-11 18:53:59
57117;1911;1495;CARD;305.80;2025-02-11 19:37:40
158157;5812-24;77;CASH;437.30;2025-02-11 20:19:37
204807;7630;1061;CARD;390.83;2025-02-11 22:55:13
167880;6185-37;3070;cash;337.31;2025-02-12 04:06:40
40959;1274;5180;CARD;119.91;202502120703
50947;1667;1714;CARD;390.25;2025-02-12 07:11:11
152577;5599;2368;CASH;399.92;20250212080700
75981;2644;817;CARD;168.50;202502120807
211337;;1629;CASH;149.55;202502120834
147573;5398;4144;card;67.20;20250212113338
141774;5177;2487;CASH;411.69;2025-02-12 12:24:00
131890;4804;1895;CASH;99.00;2025-02-12 12:43:00
65049;2203-13;1841;CASH;228.03;2025-02-12 14:24:33
154895;5689;1044;CARD;29.00;2025-02-12 14:45:39
90043;3203;4893;CASH;1565.78;202502121507
145154;5300;315;CASH;233.45;20250212162900
205794;7667;4787;CARD;154.96;20250212165014
98915;3550;1888;CASH;396.75;20250212172300
67145;G2h;114;CARD;522.60;2025-02-12 18:46:33
95549;3411;3827;CASH;286.00;5-02-12 18:49:00
72218;2493-93;3859;CASH;632.05;20250212192811
98908;3549;985;CARD;183.47;2025-02-12 20:53:03
81937;2884-23;3125;CASH;810.72;20250212230527
92627;3296;2520;CARD;869.40;2025-02-13 00:09:21
93457;3336-79;1629;CASH;149.55;2025-02-13 02:10:37
188568;7005;4953;CARD;451.85;2025-02-13 03:11:18
110524;3990-8;2575;CASH;375.60;2025-02-13 03:57:48
89872;3195;1964;CARD;1497.68;2025-02-13 04:20:28
37862;1150;4206;card;388.87;2025-02-13 05:36:17
206521;7690;2841;CARD;783.34;2025-02-13 08:08:23
176719;6527;3533;CASH;17.90;2025-02-13 08:26:00
61753;2087;362;CASH;213.72;20250213095700
14524;254;679;CASH;458.68;202502131025
34573;1015;4811;CASH;33.15;202502131033
58845;1983;2718;CARD;181.60;2025-02-13 10:47:46
174668;6441;682;CARD;321.95;2025-02-13 11:17:20
137142;5000;3249;CARD;130.86;25-02-13 11:38:15
179803;6y60;1857;card;50.80;2025-02-13 11:40:30
137225;5002;3249;CASH;733.85;2025-02-13 14:01:00
172781;6372;4565;CARD;244.10;-02-13 15:42:55
186081;6903-11;2318;CASH;48.00;2025-02-13 16:19:10
150849;L5J;195;CASH;238.39;20250213163800
73644;2549;3514;CARD;629.52;2025-02-13 18:53:42
203703;7588;2880;CASH;630.55;2025-02-13 19:45:00
63578;2156;1500;CARD;106.30;2025-02-13 20:03:01
105397;3804;1562;CARD;348.64;2025-02-14 01:36:58
36076;1081;4731;CARD;10.60;2025-02-14 01:45:27
53929;1788-5;1377;CASH;112.50;2025-02-14 02:02:16
149488;5476;2180;CARD;299.90;20250214025555
93223;3328;4994;CARD;99.00;20250214055954
188897;7013;4196;CARD;278.96;2025-02-14 07:58:40
120487;4367;4211;CASH;198.10;2025-02-14 08:09:00
32286;923;378;CASH;477.51;2025-02-14 08:34:00
65132;2207-12;3132;CASH;68.40;2025-02-14 09:27:17
98086;3514;3118;CASH;99.69;20250214093300
213266;;5144;CASH;335.50;2025-02-14 10:06:00
136771;o49O4;4162;card;248.65;-02-14 10:22:32
54231;1804-80;4449;CASH;426.12;2025-02-14 11:27:48
65307;2215-57;2987;CASH;157.50;2025-02-14 11:48:45
144510;5276;1486;CASH;86.89;202502141200
196537;7298;3049;CASH;26.30;025-02-14 12:01:00
88721;3153-32;2449;CASH;107.93;2025-02-14 12:18:06
187691;6965;2576;CARD;47.25;2025-02-14 12:29:29
22492;542;2048;CARD;310.80;202502141237
159707;5872;4285;cash;487.03;2025-02-14 13:46:00
143990;5259;4171;CARD;237.23;2025-02-14 15:42:06
61026;M059;1281;CARD;494.40;2025-02-14 16:41:26
93819;3348-0;1674;CASH;858.24;2025-02-14 17:16:19
176792;6529-57;3769;CASH;45.30;20250214180322
48422;1567;1710;CASH;14.99;20250214183500
215785;;1871;CASH;399.85;2025-02-14 19:00:00
151519;5560;1520;CARD;259.38;2025-02-14 22:18:40
137829;5023;4579;CARD;70.05;2025-02-15 00:40:16
171292;6310;4919;card;45.12;2025-02-15 01:13:00
161824;5961-50;4261;CASH;126.30;2025-02-15 02:09:14
32411;928-63;3443;CASH;310.41;2025-02-15 02:28:41
204054;7600-98;4295;CASH;89.26;5-02-15 02:49:42
71289;2457;3551;CARD;259.95;2025-02-15 05:10:41
31605;894;2091;card;316.75;2025-02-15 07:41:03
71688;2473;1962;CASH;93.00;2025-02-15 08:10:00
145687;5324;2931;CASH;290.20;2025-02-15 08:16:00
165492;6101;715;CASH;33.60;2025-02-15 10:44:00
210456;;2420;CASH;163.90;2025-02-15 12:09:00
198526;7377;3534;CASH;99.95;2025-02-15 12:44:00
111874;4042;1794;cash;650.41;20250215131600
191269;7106;1029;CARD;274.00;2025-02-15 13:31:51
191035;7096;1871;CASH;399.85;2025-02-15 13:54:00
59945;2017;4456;CARD;109.15;20250215140326
10098;82;493;CASH;258.25;2025-02-15 14:14:00
204252;7607;3639;CASH;7.80;2025-02-15 14:20:00
56261;1881;2926;CARD;47.60;2025-02-15 14:21:45
59692;2010;2682;cash;87.12;2025-02-15 16:41:00
140307;5115-33;4106;cash;323.40;2025-02-15 16:55:09
122274;4430;1667;CARD;479.90;2025-02-15 17:01:59
127826;4636;2660;CASH;24.99;2025-02-15 19:23:00
179967;6667;3961;CASH;142.90;2025-02-15 19:53:00
88829;3157;1138;CARD;275.40;2025-02-15 20:41:33
101809;3670;2407;CARD;263.79;2025-02-15 21:08:06
17217;349-59;4176;CASH;86.35;502152253
17181;348-44;4176;CASH;162.40;2025-02-16 03:26:43
210131;;1278;CARD;959.00;2025-02-16 07:34:34
71488;2464;1278;card;959.00;2025-02-16 07:37:03
52723;1742;912;CARD;32.80;2025-02-16 09:09:17
126249;4578;3090;CARD;357.10;2025-02-16 09:49:13
183100;6791;2910;CASH;457.55;25-02-16 10:16:00
126043;4571;155;CASH;337.34;202502161107
173327;6394;4830;CASH;881.12;2025-02-16 13:24:00
79104;2778;4829;CARD;108.27;2025-02-16 13:37:27
76186;2655-32;2601;CASH;95.90;2025-02-16 13:47:51
194284;7222;4091;CARD;432.00;2025-02-16 15:23:23
38355;1168-71;1827;CASH;578.15;5-02-16 16:51:18
99249;3564;3391;CARD;3563.74;20250216175014
10990;121;4064;cash;11.00;2025-02-16 18:02:00
92342;3287;3439;CARD;237.19;202502161846
98596;3536;3509;CARD;714.07;2025-02-17 03:19:05
144610;5280;236;CARD;152.26;2025-02-17 04:23:22
116750;4227;3932;CARD;50.70;2025-02-17 05:58:55
92131;3278;235;CARD;236.40;2025-02-17 06:59:29
8833;33;3289;CARD;242.80;202502170705
211313;;2520;CASH;869.40;2025-02-17 08:46:12
140871;5143;5077;CARD;353.18;2025-02-17 08:56:30
151424;5555;4173;CARD;28.00;2025-02-17 09:15:14
185705;6884;211;CASH;43.47;2025-02-17 09:17:00
137123;4998;848;CARD;336.48;20250217100927
20373;463;770;CARD;166.85;2025-02-17 10:51:02
87928;3115;2127;CARD;84.90;2025-02-17 13:06:45
24539;625;5209;CASH;242.70;20250217140200
33086;955;240;CARD;143.55;20250217143804
100354;3612;3096;CASH;167.85;2025-02-17 15:00:00
216366;;4787;cash;154.96;2025-02-17 15:38:25
31946;908;4055;CARD;325.78;2025-02-17 16:22:55
135371;4931;1752;CARD;19.40;2025-02-17 16:47:22
189436;7034;4047;CASH;59.15;2025-02-17 16:58:00
83323;2942;1078;CARD;58.16;202502172109
117142;4244;1618;CARD;50.37;202502172354
37436;1135;640;CARD;604.34;2025-02-18 01:20:29
51279;1679;3388;CASH;488.23;20250218081600
151801;5568;2009;CARD;724.84;202502180957
119637;4337;2013;CARD;187.61;2025-02-18 10:41:02
118468;4288;4490;CASH;179.30;2025-02-18 12:18:00
10279;y90;3010;CARD;242.75;202502181306
71775;2476;1195;CARD;427.00;2025-02-18 14:27:56
170820;O294-8;2469;CASH;545.36;2025-02-18 14:50:34
180706;6698;2740;cash;248.38;502181559
91408;3246;2867;CASH;191.90;20250218170100
192330;7143;3829;CARD;272.10;202502181800
71823;2477;2371;CASH;325.85;-02-18 18:32:00
71330;2458;1421;CASH;113.96;20250218192500
29796;824;2117;CARD;598.74;2025-02-18 21:18:56
99326;3569;1720;CARD;253.67;2025-02-19 04:13:54
190206;7066;3087;CARD;176.20;20250219042542
93619;3341;1127;CARD;173.45;2025-02-19 04:53:54
187729;6967;4124;card;403.97;2025-02-19 05:42:55
143858;5255;4416;CASH;125.88;2025-02-19 08:10:00
61699;2085;4746;card;14.99;2025-02-19 08:39:47
73086;2528-63;2234;CASH;151.17;2025-02-19 09:39:15
106788;3855-5;525;CASH;39.49;2025-02-19 09:52:18
31110;875;2824;CARD;479.30;2025-02-19 11:25:58
61523;2077;1952;CASH;696.77;25-02-19 12:32:00
191151;7101;1604;CASH;39.90;2025-02-19 12:48:00
44288;1400;1070;CASH;529.43;2025-02-19 13:01:00
213868;;469;CASH;83.00;2025-02-19 13:24:00
47859;1543-86;3299;CASH;678.60;2025-02-19 13:36:57
57908;1944;4673;CASH;177.94;20250219150900
132924;4847;2638;CASH;644.96;2025-02-19 16:31:00
17326;353;4425;CARD;753.27;2025-02-19 18:20:04
75711;2636;4164;CASH;214.50;20250219193200
174317;6429;683;CARD;114.05;2025-02-19 20:23:53
112087;4050;1700;CARD;209.93;2025-02-19 20:32:13
107715;3886;3247;CARD;320.25;2025-02-19 22:53:35
47171;1518-80;4086;CASH;1145.50;2025-02-19 23:07:31
104672;3777;1179;CARD;70.29;2025-02-19 23:37:50
48209;1559;1337;CARD;381.06;202502200039
189431;7033-12;670;CASH;285.84;2025-02-20 03:25:14
204727;7628-38;2043;CASH;316.10;20250220034954
118901;4308;4615;CASH;124.07;2025-02-20 10:55:00
42935;1351;1961;CARD;323.86;2025-02-20 16:15:33
127515;4623;1217;CARD;368.71;2025-02-20 17:01:12
148530;5R36;469;CASH;83.00;2025-02-20 17:52:00
87555;3099;3165;CASH;492.95;2025-02-20 19:04:00
69145;2368-35;2865;CASH;573.40;2025-02-20 19:25:09
175627;6481-49;63;CASH;302.15;2025-02-20 21:05:03
52464;1734;2252;CARD;262.15;202502210045
172242;6349-58;2141;cash;381.71;20250221053244
56350;1884;4879;CASH;67.16;2025-02-21 08:13:00
153051;5620;1602;CASH;38.00;20250221095100
126023;4569;892;CARD;79.60;2025-02-21 11:34:21
129968;4721;4150;CARD;325.40;2025-02-21 12:03:00
197086;7323;2424;CARD;471.95;2025-02-21 14:14:17
146899;5376;399;CASH;54.54;2025-02-21 14:40:00
158837;5839-50;5163;CASH;169.68;2025-02-21 15:07:41
213282;;2466;CASH;197.62;2025-02-21 15:35:00
62029;2100;802;CARD;528.73;2025-02-21 15:57:46
61673;2083;2095;CARD;811.44;2025-02-21 16:20:43
120687;4374;3558;CASH;198.55;25-02-21 17:07:00
209410;;912;CASH;32.80;202502211732
169569;6241;2122;CASH;717.68;2025-02-21 18:32:00
167145;6154;3850;CASH;34.17;20250221191600
94527;u33O;1541;CARD;552.81;2025-02-22 02:12:10
9669;67;4627;card;113.40;2025-02-22 02:20:16
9123;44;830;CARD;72.50;2025-02-22 02:20:50
206785;;830;CARD;72.50;2025-02-22 02:21:55
167193;6156;5219;CARD;94.15;202502220327
177377;6556;1358;CARD;160.93;2025-02-22 04:04:06
31699;899-55;3825;CASH;32.18;202502220642
10811;111;1189;CASH;35.25;2025-02-22 08:01:00
81889;2881;2036;CASH;216.90;2025-02-22 08:28:00
21719;5p0;1509;CASH;263.50;2025-02-22 09:47:00
115062;4165;4552;CASH;422.49;2025-02-22 11:23:00
103921;3753;4158;CASH;73.40;2025-02-22 14:09:00
75498;2626;3257;CASH;133.65;2025-02-22 14:18:00
172101;6343;678;CARD;24.99;202502221445
23238;576;2400;CARD;128.76;2025-02-22 16:34:11
191366;7111;2147;CASH;479.16;2025-02-22 18:13:00
153851;5651;2974;CARD;191.25;2025-02-22 19:28:48
183546;Wd;1226;CASH;103.80;20250222193500
194581;7236-65;2859;CASH;140.87;2025-02-22 20:26:43
53633;1777;526;CARD;85.60;2025-02-23 01:10:41
33551;975-39;3438;CASH;242.47;5-02-23 01:13:53
17691;367;787;card;139.95;2025-02-23 01:52:14
196809;7310;3777;CARD;200.09;2025-02-23 01:53:36
42158;1317;4311;CARD;62.05;202502230156
101755;3668-32;4373;CASH;479.03;202502230259
156282;5740;2118;CARD;17.75;2025-02-23 03:28:17
155038;5696;571;CARD;67.88;2025-02-23 07:59:24
204893;7633;1061;CASH;902.43;2025-02-23 09:23:00
130329;4735;3467;CASH;176.70;20250223093400
45495;1447;4401;CASH;614.97;20250223104200
71348;2459;1921;CASH;159.92;20250223112600
96930;3468-69;4612;CASH;396.65;2025-02-23 12:29:47
216322;;1061;CASH;902.43;20250223124000
73977;2563;212;cash;234.48;20250223125100
49346;1604;4636;CASH;273.64;2025-02-23 13:05:00
39535;1218;4949;CASH;32.40;20250223133800
136344;4966;1612;CARD;523.50;20250223133914
205989;7674;3339;CARD;985.77;2025-02-23 15:40:54
135581;4941;2896;CARD;352.58;2025-02-23 16:17:56
155225;5702;4984;CASH;329.56;2025-02-23 16:45:00
65161;2208-66;3132;CASH;109.90;2025-02-23 17:10:06
82924;2925;2508;CASH;169.40;2025-02-23 19:33:00
33305;964;621;CARD;212.91;20250223224411
203944;7596;668;card;59.40;20250224013126
51112;1673;4418;CARD;138.90;2025-02-24 02:31:40
151639;5564;4024;CARD;143.50;2025-02-24 02:41:41
190703;7084;5284;CARD;59.96;2025-02-24 05:09:36
212158;;4331;CASH;13.80;2025-02-24 09:08:00
112397;4064;456;CASH;75.60;25-02-24 10:42:00
122268;4429;402;CASH;523.65;20250224120400
150930;5537;4450;cash;253.04;2025-02-24 12:08:00
182152;6748;273;CASH;845.21;2025-02-24 12:43:00
23190;573;1376;CARD;425.14;2025-02-24 14:02:30
170261;6268;993;CASH;716.66;2025-02-24 14:31:00
200546;7464-20;2753;CASH;936.60;2025-02-24 15:38:45
87075;3082;750;CASH;183.96;2025-02-24 17:55:00
165154;6086-95;902;CASH;220.24;20250224180004
175078;6461;3879;CASH;443.10;202502241808
198288;7369;2340;cash;122.25;2025-02-24 18:43:00
100673;3626;1030;CARD;456.38;2025-02-24 20:32:59
22986;566-82;2285;CASH;326.00;2025-02-24 23:29:38
163618;6029;3061;CARD;188.49;20250225020916
9579;63-13;5268;CASH;569.45;2025-02-25 06:38:58
136820;4985;4162;CARD;436.00;20250225082229
197105;7325;447;CARD;395.14;2025-02-25 08:32:40
192158;7134;3086;CARD;572.49;20250225083543
166403;6131;588;CASH;266.12;20250225084300
186536;6923;3030;cash;224.50;2025-02-25 09:11:00
27636;739;529;CASH;5.50;202502250950
19413;432;641;CARD;702.53;202502251200
212093;;4602;CARD;268.75;20250225120626
104733;3780;4602;CARD;268.75;2025-02-25 12:07:05
102475;3696;624;CASH;496.67;20250225120800
9228;51;3652;CARD;344.50;202502251223
36413;1095;4604;CARD;144.25;2025-02-25 13:15:09
137437;5010;5105;cash;367.44;2025-02-25 13:50:00
101080;3641;4967;CASH;505.52;202502251531
76984;2689;223;CASH;316.62;20250225161500
175422;6473;3035;CARD;126.05;2025-02-25 16:38:48
106695;3852;4331;CASH;13.80;2025-02-25 18:23:00
22352;533-18;5175;CASH;628.05;2025-02-25 19:33:18
146450;5357;5217;CASH;653.30;2025-02-25 19:35:00
140328;y5117;1805;CARD;361.22;2025-02-25 20:57:26
