paymentId;orderId;customerId;paymentType;paidAmount;paymentDate
161517;5949;2730;CARD;493.65;20250106025456
33840;990;1269;CARD;130.20;20250106045626
120192;4358;2624;CARD;414.31;20250106051147
31279;883;875;CARD;252.41;20250106081443
75275;2619;1533;CARD;49.98;20250106105019
75131;2612;1947;card;379.52;20250106120025
203606;7583;4816;card;234.00;20250106140357
57305;1920;4782;CARD;37.60;20250106162516
187165;6945;361;CASH;467.53;20250106172500
99028;3555;3917;CASH;630.32;20250106175500
170401;6272;2152;CARD;755.48;20250106180734
24786;635-17;5258;CASH;1208.12;20250106183826
142332;5198;1595;CARD;218.95;20250106193143
109974;3970;1320;CARD;61.20;20250106202609
26041;677;4350;CARD;705.30;20250106211734
102683;3705;2236;CARD;327.71;20250106214634
104860;3786;4040;CARD;485.23;20250106230605
113638;4114;1609;CARD;1447.50;20250107005201
201182;7482;2110;CARD;648.06;20250107013747
128248;4655;3253;CARD;123.92;20250107035610
210777;;2530;CARD;56.00;20250107044745
66385;2253;612;CARD;780.50;20250107062659
15766;302;2957;CARD;173.49;20250107064229
22763;554;1966;CARD;295.45;20250107064746
170228;6267;2881;CASH;1436.80;20250107090000
59505;2004;5196;CASH;493.80;20250107090400
20584;470;3522;CASH;275.77;20250107092900
173369;6396;4830;CASH;175.29;20250107112400
39321;1205;2684;CARD;163.75;20250107120255
163076;6010;476;CARD;182.00;20250107155556
145962;5337;1333;CARD;42.00;20250107171900
76820;2682;1527;CARD;245.82;20250107174622
60503;2037;2109;CARD;816.78;20250107174715
75794;2639;774;CARD;69.93;20250107191043
142441;5202;3962;CARD;298.65;20250107195440
67268;2284-5;3802;CASH;278.45;20250107212119
89896;3196;1964;card;124.46;20250107220712
77787;2718-21;1689;CASH;20.40;20250108010438
89063;3165;739;card;187.60;20250108034046
106741;3853;525;CARD;545.43;20250108050855
138195;5036;5250;card;127.59;20250108081930
84861;3000;4884;CASH;434.87;20250108112800
124675;4522;3346;CASH;401.42;20250108125400
159363;5861;2554;CASH;2079.92;20250108133300
215483;;4520;CASH;831.56;20250108152000
147849;5408;4765;CASH;33.20;20250108152600
81895;2882;1924;CARD;116.58;20250108153232
35275;1047;5275;CARD;2392.94;20250108154749
133428;4867;1684;CARD;268.91;20250108155832
92223;3283-22;2137;CASH;980.70;20250108174415
200351;7457-8;1991;CASH;210.76;20250108174538
186772;6934;4564;CASH;46.02;20250108180900
56965;1907;4120;CARD;603.53;20250108202706
151861;5571;1678;CARD;398.93;20250108210539
141768;5176;2487;CARD;314.11;20250108224144
17662;366-94;787;CASH;90.00;20250108225019
15692;299;123;CARD;663.08;20250108234936
152292;5590;3040;CARD;259.70;20250109020528
39483;1215;314;CARD;251.13;20250109022710
61368;2071;3857;CARD;73.20;20250109031647
209985;;2607;CARD;156.52;20250109044932
78773;2761;444;CARD;170.85;20250109050147
72127;2491;4429;CARD;97.49;20250109055058
34499;1012;3541;CASH;402.95;20250109104500
205145;7645;3419;CASH;88.32;20250109105800
93271;3329;4994;CARD;445.93;20250109112526
189067;7019;3710;CASH;561.11;20250109112700
40008;1240;2227;CARD;120.96;20250109112718
162126;5975;983;CASH;733.24;20250109113700
65864;2232;2904;CARD;151.65;20250109134644
84602;2988;2687;card;256.34;20250109135243
36657;1105;412;CARD;478.20;20250109175536
107629;3883;2618;CASH;430.45;20250109184300
112670;4077;4662;CASH;240.53;20250109190700
99554;3579;374;CASH;622.30;20250109190800
93393;3334;3579;CASH;106.45;20250109191800
203134;7561;945;cash;612.29;20250109192200
33774;985;1398;CASH;2117.20;20250109193700
118865;4307;4615;cash;291.12;20250109195200
18313;395;1073;CARD;488.60;20250109202745
106571;3847;170;CARD;99.95;20250109210309
49128;1597;2264;CARD;129.60;20250109231056
132091;4812;1686;CARD;71.92;20250110000925
35360;1051;409;CARD;13.55;20250110020558
131500;4788-38;2970;CASH;178.93;20250110061847
156382;5744;5080;CASH;399.85;20250110081300
119197;4320;2210;cash;226.71;20250110084200
185858;6892;1326;CARD;74.10;20250110084204
62457;2114;3335;CASH;449.97;20250110085500
123286;4466;4712;CARD;196.70;20250110092908
62896;2128;2542;CASH;214.70;20250110104500
211294;;2137;CASH;980.70;20250110104900
58933;1986;218;CARD;294.18;20250110105053
165735;6108;1633;CASH;320.12;20250110115500
119939;4348;572;CARD;34.40;20250110124814
41578;1296;4441;CASH;468.95;20250110135600
137911;5026-42;801;CASH;39.90;20250110142202
116038;4201;2384;CARD;465.45;20250110144109
54533;1819;4986;cash;58.50;20250110153200
79664;2796;3594;CARD;53.10;20250110153842
105642;3811;2679;CASH;216.55;20250110160700
41685;1301;4997;CARD;252.50;20250110171535
40253;1250;405;CASH;164.70;20250110174900
10517;99;186;cash;475.66;20250110183300
215853;;1761;card;149.90;20250110183528
119378;4328;5156;cash;96.30;20250110184900
129372;4699;3846;CARD;34.14;20250110192456
191698;7120-5;2982;CASH;747.31;20250110215742
147228;5388-38;1693;CASH;107.00;20250111001246
186697;6929-82;1414;CASH;94.97;20250111003438
210014;;1635;card;55.20;20250111010826
67510;2294;1635;CARD;55.20;20250111010847
164875;6076;3690;CARD;388.64;20250111015621
168958;6222;2744;CARD;519.90;20250111020157
102412;3692;498;CARD;188.20;20250111055711
146261;5351-25;2673;CASH;345.03;20250111065843
198068;7359;4127;CASH;75.25;20250111080600
198081;7360;4127;CASH;808.35;20250111085400
126689;4594;821;CARD;718.94;20250111104020
80840;2841;1680;CASH;337.61;20250111105700
77628;2713;2586;CASH;85.98;20250111121500
112135;4052-28;1440;CASH;335.85;20250111132421
84502;2985;2687;CASH;283.00;20250111132900
146680;5367;2294;cash;207.01;20250111150000
197076;7322;1592;CASH;6190.46;20250111154200
20965;483;1240;CASH;79.96;20250111162000
106568;3846;1481;CASH;21.60;20250111172100
142143;5189;3203;CARD;417.95;20250111183753
72613;2506;4221;CASH;410.15;20250111194000
90099;3205;2605;CASH;33.00;20250111200000
197749;7347;2197;CARD;451.31;20250111204932
97489;3491;2929;CARD;220.81;20250111213857
175995;6497;3492;CARD;191.85;20250112004425
89782;3191-24;5056;CASH;104.95;20250112013708
205196;7647;3385;CARD;39.96;20250112031116
50494;1648;3365;CARD;464.19;20250112055418
168206;6199-85;2204;CASH;223.00;20250112072928
26980;711-84;2914;CASH;219.95;20250112073914
193084;7176;5263;CARD;130.05;20250112105703
166701;6140;51;CARD;160.95;20250112110131
15603;296;4909;CARD;492.99;20250112111103
204697;7627;2043;CARD;327.99;20250112112418
150460;5514;1907;CASH;41.94;20250112114700
143012;5228-28;1190;CASH;72.00;20250112115127
178014;6578;354;card;1325.27;20250112122804
151011;5540;1985;CARD;769.19;20250112132405
58133;1954;4770;CASH;88.94;20250112140600
83386;2947;4139;CASH;177.40;20250112142400
53558;1774;3803;CASH;16.50;20250112144300
177968;6577;354;CARD;510.32;20250112145921
103130;3723;2925;CARD;88.20;20250112152807
147963;5411;2568;CARD;30.00;20250112155139
12259;168-48;3849;CASH;19.95;20250112162820
186013;6897;2857;CASH;10075.16;20250112165500
43258;1362;4593;CARD;97.44;20250112174742
110149;3975;3871;CASH;1055.81;20250112184000
201892;7513;1068;CASH;313.04;20250112190400
110957;4005;3999;CARD;99.30;20250113024209
22578;546;2551;CASH;250.42;20250113081000
84722;2993;2530;CASH;598.73;20250113085600
29936;831;2140;CARD;20.50;20250113090337
9058;42-44;146;CASH;143.92;20250113091817
85397;3022;2205;CASH;293.25;20250113134400
27210;722;488;CASH;366.30;20250113140600
190075;7062-85;5190;CASH;341.24;20250113141852
99822;3593;3321;card;215.36;20250113145016
81681;2873;4333;CARD;75.60;20250113145328
197341;7334;3948;CASH;269.00;20250113150100
163483;6025;731;CASH;657.08;20250113151300
11593;138;3586;CASH;23.40;20250113163800
56599;1893;4642;CASH;84.50;20250113171000
66890;2272;2607;CASH;156.52;20250113173800
168068;6192;286;CASH;31.96;20250113174400
27306;725-24;1708;CASH;285.34;20250113175833
200894;7474;2386;cash;521.65;20250113193800
125560;4555;3771;CARD;675.19;20250113200527
89835;3193;2498;CARD;387.82;20250113201608
100587;3623;4523;CARD;125.85;20250113212858
105956;3822;1775;CARD;452.16;20250113221352
166996;6149;1430;card;111.88;20250113230002
106655;3850;4065;card;190.27;20250114003607
26342;686;1978;CARD;584.48;20250114011611
129805;4715;64;CARD;304.93;20250114061911
90488;3217;1369;CARD;144.13;20250114063202
17939;381;415;CASH;189.38;20250114105100
193426;7191;1850;CARD;166.70;20250114112007
209940;;3431;CARD;204.30;20250114125550
202860;7552;357;CASH;358.01;20250114131500
16637;330;3597;CASH;150.00;20250114135000
50074;1634;3947;cash;231.55;20250114140600
156252;5737;4391;CASH;418.13;20250114164100
12096;156;5005;CASH;386.32;20250114170200
13636;218;1187;CASH;19.50;20250114173600
147802;5406;4270;CASH;414.48;20250114174700
97289;3482;4567;CASH;173.93;20250114180400
63106;2135;2316;CASH;153.27;20250114184500
46544;1491;3545;card;159.92;20250114201654
96000;3429-21;1830;CASH;284.70;20250114202550
47315;1523;3211;card;395.98;20250114214054
100051;3602;1596;CARD;901.20;20250114221802
14555;256;2144;CARD;762.49;20250114230001
29761;823;2117;card;952.90;20250114234209
42191;1318-0;2279;CASH;257.60;20250115052630
65242;2211;312;CARD;40.50;20250115060406
204077;7601;4744;CARD;305.86;20250115071126
97820;3501-53;2921;CASH;304.25;20250115075739
201059;7479;3300;CASH;311.95;20250115092300
66347;2252;612;CASH;602.78;20250115115700
197795;7348;4216;CARD;216.75;20250115133355
192061;7131;3886;CASH;46.20;20250115140500
84697;2992;2530;CASH;56.00;20250115153700
119687;4340;3215;CASH;406.50;20250115154700
50391;1645;5093;CASH;697.04;20250115161600
69113;2364;1412;CARD;91.19;20250115164924
39516;1217;4949;CASH;146.40;20250115170400
109181;3942;514;CASH;292.25;20250115170500
196612;7303;1013;CASH;3617.52;20250115171500
93905;3350;4674;CASH;109.90;20250115175500
13220;200;1383;CARD;122.27;20250115180021
60695;2045;1125;CARD;341.92;20250115183259
54497;1816;3480;CASH;216.23;20250115183700
164033;6044;267;CASH;337.20;20250115193100
23359;583;2443;CASH;125.10;20250115194400
140775;5140;2116;CARD;194.31;20250115195608
186494;6917;2911;CARD;423.85;20250115221002
124642;4521-97;3346;CASH;126.70;20250115223201
83094;2929;1441;CARD;22.00;20250115225956
197816;7349;1254;CARD;429.53;20250116000447
186215;6907;4174;CARD;217.05;20250116004755
130052;4725;1905;CARD;255.25;20250116030618
26500;691;3523;CARD;45.70;20250116072451
73575;2545;4388;CASH;48.38;20250116081700
88223;3127;2037;CARD;205.15;20250116091458
112441;4065;456;CARD;820.28;20250116101904
39361;1207;3724;CARD;506.88;20250116103902
103667;3742;1558;CARD;231.05;20250116104000
84864;3001;4431;CASH;116.66;20250116105100
81145;2852;1054;CASH;399.95;20250116115100
85156;3013;609;card;745.62;20250116123125
150011;5496;2573;CARD;229.68;20250116123247
63175;2138;4644;CASH;604.17;20250116125000
94346;3367;3966;CARD;379.70;20250116130047
41285;1285;2903;CARD;84.60;20250116130536
27023;712;4027;CARD;261.31;20250116143522
30127;840;2078;CASH;206.99;20250116172600
146098;5344;3657;CARD;40.95;20250116181503
57967;1947-50;2434;CASH;132.60;20250116184545
118206;4279;4430;CARD;1233.31;20250116232746
54078;1799;5205;CARD;145.53;20250117003525
80739;2838-25;404;CASH;782.87;20250117010539
198652;7384;4721;CARD;32.07;20250117031605
148318;5426-60;1668;CASH;452.73;20250117044225
35789;1070;2505;CARD;909.97;20250117075639
147417;5393;1468;CASH;172.85;20250117083700
196147;7287;5075;CASH;736.91;20250117094100
192474;7153;3834;CARD;133.66;20250117101107
27187;721-33;488;CASH;123.96;20250117110326
36366;1094;436;CARD;196.08;20250117113352
177764;6569;4475;cash;79.85;20250117114700
202678;7545;4487;CASH;103.79;20250117115500
208957;;4593;CASH;97.44;20250117125938
179372;6636;1150;CASH;238.80;20250117131900
22668;550-44;1450;cash;293.25;20250117132245
20116;455;3811;CASH;1506.79;20250117133400
124765;4528;545;CASH;157.25;20250117142100
177875;6574;1809;CASH;73.00;20250117144900
197376;7335;4146;CARD;684.90;20250117145717
167348;6165;2617;CASH;64.93;20250117150400
66246;2247;3431;CASH;204.30;20250117161200
70986;2444;4978;CASH;51.96;20250117182700
67997;2312;1746;CARD;488.49;20250117184329
12547;177-39;1988;CASH;806.80;20250117185547
46625;1494;3905;CARD;88.47;20250117201645
35463;1056-4;869;CASH;1307.31;20250117214142
32231;920;2296;CARD;216.62;20250117220311
68068;2316;1312;CARD;429.12;20250118003907
182355;6758;2937;CARD;198.73;20250118004628
87044;3080;1796;CARD;58.00;20250118010640
195480;7266;949;CARD;237.25;20250118011640
12242;167;4159;card;207.96;20250118020301
95004;3392-42;3566;cash;18.80;20250118023718
59932;2016;4456;CARD;256.77;20250118045414
20308;461;2593;card;27.50;20250118084754
176863;6533;745;CARD;247.40;20250118092107
105070;3793;2983;CASH;38.18;20250118093700
130857;4761;1460;CARD;826.43;20250118101459
191975;7129;1761;CASH;149.90;20250118101600
13264;203;4037;CASH;341.41;20250118103400
76372;2664;1973;CARD;623.91;20250118133255
76046;2648;4399;CASH;171.00;20250118133700
195172;7256;252;cash;43.40;20250118134800
154143;5662;1516;CASH;82.75;20250118143900
24834;636;5189;CASH;410.00;20250118150700
161181;5935;3164;CASH;77.28;20250118151400
47342;1524;3211;CASH;517.38;20250118153000
202908;7554;2390;CARD;297.35;20250118170716
160277;5897;5136;CASH;1007.90;20250118181400
102859;3712;5114;CARD;363.77;20250118194020
72173;2492;587;CASH;350.88;20250118195400
194350;7229;3401;CARD;298.08;20250118211537
152093;5580;3908;CARD;254.49;20250118220140
61669;2082;3853;CARD;34.50;20250118222848
183258;6798-88;3361;CASH;519.34;20250119011205
123323;4467;4712;CARD;966.27;20250119032427
147836;5407;558;CARD;327.55;20250119062858
215084;;2134;CASH;513.55;20250119082207
94361;3368;3966;CARD;24.30;20250119085436
79094;2777;1502;CASH;329.87;20250119085600
112213;4056;162;CARD;124.60;20250119101431
79824;2803;166;CARD;30.75;20250119102722
37282;1130-26;4621;CASH;158.72;20250119102950
188063;6982;4325;CASH;817.61;20250119103100
210655;;1441;cash;22.00;20250119104600
137528;5012-85;484;CASH;277.65;20250119110137
36725;1109;5120;CARD;307.98;20250119121653
37955;1152;1147;CARD;1328.52;20250119131325
101302;3650;4779;CASH;282.75;20250119143500
179359;6633;1727;CARD;88.80;20250119144550
37778;1146;605;CASH;11.99;20250119150800
118637;4294;613;CARD;471.00;20250119152425
142548;5208;1807;CASH;204.05;20250119172200
106609;3849;4657;CASH;560.69;20250119175200
166593;6137;2326;CARD;861.05;20250119213428
145498;5318;3359;CARD;176.45;20250120022958
128128;4649;2464;CARD;333.27;20250120023719
107844;3892;2994;CARD;16.40;20250120041605
149687;5482;2374;CARD;199.80;20250120044225
123795;4488;1126;card;263.40;20250120045332
28823;786;994;CARD;225.75;20250120091103
164829;6075;3435;CARD;494.81;20250120100213
47558;1531;3548;CARD;242.05;20250120115150
141763;5175;2487;CASH;551.30;20250120121000
51327;1680;3038;CASH;545.45;20250120135300
201371;7491;3912;CASH;169.60;20250120142500
8241;12-24;2389;CASH;135.48;20250120150827
203412;7571;370;CASH;49.50;20250120153000
58640;1975-31;1019;CASH;84.50;20250120165836
73237;2533;2577;CARD;1913.54;20250120172046
55439;1846;5013;cash;289.40;20250120183500
113522;4108;3044;CASH;369.05;20250120184500
187553;6959;1948;CASH;349.90;20250120191000
102338;3688;4109;CASH;84.98;20250120193300
202632;7544;4341;CARD;323.91;20250120195601
92381;3288-4;3439;cash;356.88;20250120213750
176971;6539-77;2134;CASH;513.55;20250120224950
115953;4198-8;2611;CASH;51.96;20250121005544
200378;7458;2846;CARD;190.90;20250121031816
170511;6280;4108;CARD;442.07;20250121041629
186177;6906;4174;CARD;484.81;20250121052727
135338;4930;1752;CARD;180.10;20250121063728
60530;2039;3376;CARD;404.91;20250121072711
102093;3680;1;CARD;366.50;20250121075018
62994;2132;1290;CARD;57.84;20250121075246
103424;3734;1343;CASH;697.11;20250121080200
114948;4161;1137;CASH;117.50;20250121082800
143854;5254;4416;CASH;673.89;20250121085600
47365;1525;3617;CARD;240.80;20250121091401
100260;3609;2594;CARD;1237.57;20250121094425
74571;2591;3631;CASH;47.98;20250121103900
45944;1464;3020;CASH;13.40;20250121105000
45619;1451;1224;CASH;2302.31;20250121110900
21047;485;850;cash;264.55;20250121112500
132693;4838;5277;CASH;279.42;20250121122800
114839;4156;2163;CARD;85.50;20250121133142
116839;4234;1713;CARD;15.30;20250121143125
212688;;1713;CARD;15.30;20250121143329
58059;1952;473;CASH;387.14;20250121143400
147085;5382;1676;CASH;210.20;20250121143800
56327;1883;4354;CASH;505.68;20250121174800
88542;3143;2377;CASH;359.92;20250121181700
8976;39;2297;CARD;331.57;20250121212628
100495;3617;1086;CARD;225.16;20250121215754
16562;328;3578;CARD;167.38;20250121221520
154730;5683;1583;CARD;760.70;20250122000004
161648;5953;3854;CARD;208.05;20250122005648
148703;5444;3973;CARD;196.25;20250122025434
17650;365;85;CARD;112.00;20250122032541
167507;6170;2590;CARD;366.87;20250122052858
30348;848;3026;card;172.52;20250122054952
175831;6490;2787;CASH;301.90;20250122080000
134700;4909;147;CASH;148.80;20250122090200
113407;4105;3767;CASH;1490.10;20250122100100
41376;1288-56;3573;CASH;225.61;20250122101833
154107;5659;4758;CASH;342.50;20250122103700
138451;5045;4576;CARD;302.97;20250122113054
196558;7300;2471;CASH;525.96;20250122120800
213793;;1807;CASH;204.05;20250122121500
98905;3548;985;CASH;243.22;20250122134100
215575;;1948;CASH;349.90;20250122141500
64668;2193;116;cash;329.30;20250122164000
22559;545;562;CASH;141.13;20250122171800
183389;6803;3058;card;433.17;20250122181600
90535;3218;1369;CARD;439.95;20250122214104
92112;3277;4488;CARD;147.00;20250122233449
51860;1705;4258;CARD;449.93;20250122233711
118503;4289;4297;card;28.35;20250123001610
203428;7572;1142;CARD;37.35;20250123053846
69974;2403;2438;CARD;212.17;20250123064453
172477;6359;1915;CARD;210.67;20250123070840
83897;2963;1744;CARD;28.80;20250123084014
107168;3871;4007;CARD;11.00;20250123103213
143035;5229;1190;card;291.40;20250123104205
80116;2814;2254;CASH;176.87;20250123105200
206766;;2297;CASH;331.57;20250123111500
103203;3726;760;CARD;402.96;20250123111549
124143;4504;4589;CASH;192.44;20250123162600
188259;6990;3760;CARD;220.75;20250123175027
52724;1743;4640;CARD;513.65;20250123175144
14882;269;595;card;299.32;20250123180422
168126;6196;4872;CASH;61.30;20250123181600
183747;6817;4968;CARD;527.27;20250123184049
153823;5650;2974;CASH;324.22;20250123191200
176045;6498;4540;CARD;289.90;20250123213953
44920;1424;3261;card;109.50;20250123222023
55148;1838-30;1129;CASH;249.38;20250123232921
102893;3713-53;13;CASH;178.00;20250123234156
22960;563;1425;CARD;303.65;20250124000658
168901;6220-93;842;CASH;152.65;20250124000850
188263;6991-2;4670;CASH;549.01;20250124041303
113105;4092;1121;CARD;271.93;20250124050533
80890;2842;1680;card;95.97;20250124062203
160781;5920-81;4504;CASH;54.25;20250124104754
144367;5271;389;CARD;157.90;20250124111354
34848;1030;3325;CASH;510.31;20250124124700
40373;1254-77;3445;CASH;211.77;20250124132258
115186;4171;4891;CASH;675.37;20250124135200
166323;6129;3528;CARD;1285.30;20250124141226
27389;729;687;CASH;176.16;20250124144100
148366;5429;3546;CARD;237.62;20250124150810
106305;3837;1839;CASH;2542.76;20250124153200
64256;2179;776;CASH;461.56;20250124154000
170921;6297;4266;CARD;1204.76;20250124173512
163852;6038;4404;CARD;637.23;20250124175438
53426;1770;1977;CARD;1078.42;20250124210237
104988;3790-89;5242;CASH;29.80;20250124213717
168107;6194;1698;CARD;326.57;20250124233511
72926;2521-87;5028;CASH;68.30;20250124234458
179263;6629;3504;CARD;241.65;20250125054724
40612;1263;1321;CARD;6.30;20250125054848
134342;4895;701;CARD;293.88;20250125063514
146783;5371;2742;CASH;90.32;20250125083600
158151;5811;77;CARD;33.12;20250125091451
119782;4343;532;CASH;70.80;20250125113600
39966;1239;3427;CARD;724.51;20250125121436
56399;1886;712;CASH;538.20;20250125121800
186405;6914;5007;CASH;125.72;20250125121800
187998;6980;3465;CASH;11.60;20250125122800
96909;3467;4612;cash;361.91;20250125152300
158197;5814;2647;CASH;221.00;20250125153500
160663;5916;3615;CASH;108.45;20250125160400
159386;5862;1968;cash;230.60;20250125160700
58548;1973;1019;CARD;327.55;20250125161118
162797;6000;1133;card;443.73;20250125163041
101529;3659;4467;CASH;243.98;20250125170400
100307;3611;3458;CASH;858.33;20250125183300
124682;4523;2302;CARD;171.01;20250125185318
209616;;2972;CARD;173.17;20250125193900
59354;1999;2972;CARD;173.17;20250125193902
193888;7209-80;3799;CASH;33.80;20250125202508
49412;1606;4636;CARD;315.03;20250125213205
135180;4923;4009;card;42.00;20250126002818
201631;7502;4610;CARD;1254.10;20250126050226
216204;;4610;card;1254.10;20250126050451
108723;3920;2749;CARD;37.80;20250126053414
179530;6644;959;CARD;154.25;20250126061024
73999;2566;4828;CARD;14.60;20250126061141
189086;7020;1532;CARD;249.60;20250126063911
126551;4588;2425;CARD;1224.95;20250126082023
181191;6713;3610;CARD;114.99;20250126085046
25074;645;5092;CASH;1134.82;20250126085200
20788;478;151;CASH;193.11;20250126101100
173505;6401;1083;CASH;340.25;20250126112200
121925;4417-66;2503;cash;11.35;20250126130343
168121;6195;1698;CARD;99.39;20250126150514
80188;2818;785;CASH;197.85;20250126150900
91055;3235;430;CASH;139.93;20250126152300
59622;2008;4182;CASH;86.04;20250126163400
128106;4648;2703;CASH;27.25;20250126170800
69477;2383;296;CASH;56.00;20250126173600
183162;6794;120;CASH;166.06;20250126191200
12819;185;1722;CARD;217.45;20250126201356
115421;4180;2756;CARD;69.80;20250127074226
126810;4600;4032;CARD;1130.51;20250127082028
159435;5864;759;CASH;80.70;20250127083500
70131;2410;3599;cash;171.58;20250127084500
131842;4802;4505;CASH;91.50;20250127102100
175090;6462;3879;CARD;99.90;20250127103408
195967;7282;3221;CASH;799.90;20250127104100
135879;4953;2947;CARD;79.65;20250127110028
79363;2786;1258;cash;470.15;20250127115900
71879;2479;4103;CASH;238.75;20250127123300
160662;5915;107;CARD;198.90;20250127125949
38485;1175;4255;CASH;320.10;20250127140400
102452;3693;498;CASH;538.10;20250127141600
136870;4987-23;3656;CASH;81.10;20250127143942
124350;4511-63;437;CASH;709.16;20250127154950
135928;4954;4723;CASH;618.23;20250127160000
77464;2708;4982;CASH;55.71;20250127162800
141812;5178;2681;card;83.00;20250127163754
176965;6538;2134;CARD;77.00;20250127175506
14350;249;2235;CARD;147.93;20250127195507
196022;7284;5188;CARD;189.87;20250127201319
184593;6844;910;CARD;207.00;20250127214708
158447;5823;1118;CARD;206.95;20250127220305
24170;612;2074;CARD;165.59;20250127232421
14342;248;1828;CARD;151.95;20250128012700
175022;6459;359;CARD;563.21;20250128012735
95786;3422;1639;CARD;181.60;20250128024947
101631;3664-30;190;CASH;57.20;20250128035335
68454;2334;1793;CASH;730.97;20250128093700
95126;3396;2101;cash;253.57;20250128095400
39817;1235;2821;cash;491.32;20250128100400
48816;1585;333;CARD;178.56;20250128101619
85438;3024;2546;CASH;455.86;20250128111000
190284;7068;3087;CASH;101.04;20250128114700
118185;4278;2329;CASH;62.60;20250128121200
104163;3761;3860;CASH;130.50;20250128130600
199187;7405;1370;CASH;221.13;20250128132800
204217;7606;5285;CARD;73.49;20250128133712
148247;5423;703;CARD;22.35;20250128134200
131625;4792;299;CASH;449.84;20250128152800
186064;6901;1704;CARD;28.35;20250128155626
137744;5020;4041;CASH;405.06;20250128163600
32431;929;5171;CASH;43.96;20250128170800
79673;2797;319;CASH;355.77;20250128183500
158702;5833;4148;CASH;383.60;20250128184500
90385;3213;5245;CASH;305.38;20250128195500
215905;;726;CASH;470.47;20250129042427
95080;3394;1725;CARD;122.68;20250129054248
74066;2568;4316;CARD;364.98;20250129061909
171493;6321;5008;CARD;85.39;20250129062420
81468;2865-54;458;cash;201.90;20250129065220
101443;3656;1117;CARD;70.00;20250129090143
186708;6931;3625;CARD;13.95;20250129094007
21607;507;5195;CASH;33.60;20250129095300
137582;5015;4116;CASH;43.20;20250129095400
67682;2301;5119;CARD;204.33;20250129112427
133935;4884;1856;CARD;103.92;20250129114509
75059;2610;3707;CARD;1159.45;20250129122626
59884;2015;1669;CARD;557.80;20250129124752
208853;;1568;card;530.56;20250129131218
41622;1297;1568;CARD;530.56;20250129131349
43753;1381;482;CASH;272.03;20250129131400
198809;7390;5020;CASH;469.17;20250129132400
33780;986;4237;CARD;4549.81;20250129144250
163070;6009-87;476;CASH;215.10;20250129171025
88437;3139;1638;CASH;635.30;20250129182200
